y,flood_var,flood_coefficient,flood_p_value,waste_var,waste_coefficient,waste_p_value,population_var,population_coefficient,population_p_value,r2,adjr2,nobs,aic,bic
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.1532216461916566,0.8120928882441375,4_waste_per_population,-0.19892762687793375,0.8529213392416256,3_fb_baseline_median,0.003203398988011121,9.729403636400395e-08,0.21016290313517216,0.19909042046884284,218,1629.9002015049202,1643.4381817560766
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_max,-0.03550311525976804,0.8971906878456465,4_waste_per_population,-0.18843437690587872,0.8658116843344935,3_fb_baseline_median,0.0032115956401058614,1.0933208646677738e-07,0.21001434064462132,0.19893977532655527,218,1629.941201829682,1643.4791820808384
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_mean,3.0168148623115227,0.4145610382114282,4_waste_per_population,-0.12672511924250518,0.861272434493379,3_fb_baseline_median,0.0026994383141840314,8.566590785150511e-07,0.19874597429980345,0.18781978304025526,224,1610.6251174936408,1624.271701701061
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_max,-0.19962903162535606,0.3774622695577292,4_waste_per_population,-0.06388170710375041,0.9427315803029511,3_fb_baseline_median,0.0027155100762755353,1.0521372143905073e-06,0.19819946506195885,0.18726582140371284,224,1610.7778485073263,1624.4244327147464
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.16313417889613854,0.7453318401823668,4_waste_per_population,-0.03414779790171674,0.9677652703962396,3_fb_baseline_median,0.0026875437026950867,1.1248395044913868e-06,0.19643694953508606,0.18547927157420085,224,1611.269704234262,1624.9162884416821
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_mean,2.926590859043469,0.4314351833015939,4_waste_per_population,-0.16280398291578946,0.8384910847545818,3_fb_baseline_median,0.0026412672185749993,2.328036474232813e-06,0.19126183081302917,0.17992437984311838,218,1571.506687691632,1585.0446679427882
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_max,-0.1852741083787565,0.42684426711635803,4_waste_per_population,-0.10063731996414328,0.9163495324630606,3_fb_baseline_median,0.002656384655008559,2.804126914535208e-06,0.1905210094138282,0.1791731730971997,218,1571.7062889322106,1585.244269183367
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,-0.17637238372912067,0.7280389392314054,4_waste_per_population,-0.07198727092133043,0.9377254969898913,3_fb_baseline_median,0.00262920619930342,2.998480820335223e-06,0.1891264181488581,0.17775903148739358,218,1572.0815417950794,1585.6195220462357
2_outflow_max,4_flood_max,10.832850763427352,0.3643604492041066,4_waste_count,4.68044544243472,0.026209421515810148,3_worldpop,0.0004523783788752496,0.7411913808783902,0.12734103139438957,0.1166988488504187,250,3813.4048711227842,3827.490714794233
2_outflow_max,4_flood_mean,-67.35604778902345,0.19491375794388843,4_waste_count,4.586231194716331,0.028215769049571546,3_worldpop,0.000561013445879599,0.6735861721725971,0.12519506714229556,0.11452671430256745,250,3814.018893915779,3828.1047375872276
2_outflow_max,4_flood_p95,-4.318384883081823,0.747621593374254,4_waste_count,4.596635645389852,0.027888653889149174,3_worldpop,0.0005620649280731129,0.6741090039981558,0.12470524549363726,0.11403091921916941,250,3814.158834990274,3828.244678661723
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.9629548057108928,0.14699977793257113,4_waste_count,-0.019390779762198627,0.38057577181962776,3_fb_baseline_median,0.002635042815828978,7.637651214299941e-06,0.09952317162646829,0.08845173521203953,248,1926.2196237524645,1940.2733387371245
2_displaced_excess_max,4_flood_max,6.957880470928409,0.5127582323513922,4_waste_count,3.777891617635619,0.10088893775953856,3_worldpop,0.00022142873620299692,0.8703145630435526,0.09854114908491707,0.08754774846400137,250,3753.479722706885,3767.5655663783336
2_displaced_excess_max,4_flood_mean,-77.23059782991382,0.09297221875307168,4_waste_count,3.713843274592931,0.10312098316379677,3_worldpop,0.00029175014676035806,0.8237777042394852,0.09805545803047488,0.0870561343479197,250,3753.6143822811373,3767.700225952586
2_displaced_excess_max,4_flood_p95,-9.008739151084448,0.4614546149585127,4_waste_count,3.7289625181833306,0.10190252803252332,3_worldpop,0.00029496033850765505,0.822350674926139,0.09753465687930107,0.08652898196319503,250,3753.758695712897,3767.844539384346
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_mean,-3.4185059972492944,0.47151159783197694,4_waste_count,-0.020986462708548145,0.33466563896832524,3_fb_baseline_median,0.0026343314938376073,6.348469519374295e-06,0.09475319250215042,0.08362310880340629,248,1927.5298547877037,1941.5835697723637
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_max,-0.22840694097051628,0.4314728718744645,4_waste_count,-0.021036149827564438,0.33292006405811114,3_fb_baseline_median,0.0026815168296480687,4.036409747366831e-06,0.09430002582064778,0.0831643704004098,248,1927.653972559132,1941.707687543792
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.6809193579528444,0.3710384951214313,4_waste_per_population,1.1480078520074155,0.27945380282261134,3_fb_baseline_median,0.002064486420389998,0.00022854942316569542,0.09483623069159686,0.08249308838284586,224,1738.7825979097847,1752.4291821172048
2_outflow_max,4_flood_max,17.415882261204793,0.3150179004266793,4_waste_per_population,17.577197169419623,0.8006304058873441,3_worldpop,0.0028218652025586237,0.0002675233666944008,0.09291981942409266,0.0805505442344212,224,3447.5912334735704,3461.2378176809907
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_mean,-1.6140213404179393,0.7952898818098554,4_waste_per_population,1.1313840267639668,0.3146265784805524,3_fb_baseline_median,0.00204509477644371,0.00029484261771990617,0.09204029153551707,0.0796590227837286,224,1739.4734398464393,1753.1200240538594
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_max,0.11734563292741465,0.7428777198423293,4_waste_per_population,1.0985906287532847,0.3621860730842925,3_fb_baseline_median,0.0020348732379816352,0.00031308596863988136,0.09201832627201978,0.0796367579939109,224,1739.4788587647722,1753.1254429721923
