y,flood_var,flood_coefficient,flood_p_value,population_var,population_coefficient,population_p_value,r2,adjr2,nobs,aic,bic
2_outflow_max,4_flood_p95,2.167483560386573,0.9057555034697279,3_worldpop,0.0029637431984200764,8.810898672792619e-05,0.08778985302483289,0.07975275921888425,230,3533.4145114269086,3543.7287493536783
