y,flood_var,flood_coefficient,flood_p_value,waste_var,waste_coefficient,waste_p_value,population_var,population_coefficient,population_p_value,r2,adjr2,nobs,aic,bic
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,159.48425472741152,0.5676617027426278,4_waste_count,31.648852827067138,0.215588284176765,3_fb_baseline_safe,2.466665203383314,0.000132269571450729,0.4886007122804671,0.4820722107351114,239,4731.789352422607,4745.695206630334
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,170.21371284394093,0.6142609274706745,4_waste_count_final,32.76215728203208,0.29960880704750403,3_fb_baseline_median,3.0306114465601395,0.00025281254260648046,0.48802843688375575,0.4810470064776251,224,4525.375591236232,4539.0221754436525
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,170.22048430368733,0.6142475803138691,4_waste_per_quadkey_area,194693.70631991234,0.29966630961405694,3_fb_baseline_median,3.030674223804199,0.0002528169401075238,0.4880253205601529,0.48104384765870045,224,4525.376954699387,4539.0235389068075
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,180.54581763615062,0.5723638022630541,4_waste_per_svi_count,139.56212075594027,0.20637199671366213,3_fb_baseline_median,2.537057065146929,1.1277944693300583e-05,0.48687969417526544,0.4798825990958372,224,4448.584849176743,4462.231433384163
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,174.20406052605642,0.6085692026162192,4_waste_count_final,32.82322798980111,0.29956460696551646,3_fb_baseline_safe,3.0397224563719765,0.0002760359493665601,0.48640920303899593,0.4792093320535613,218,4410.159420459896,4423.697400711052
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,174.21085278966163,0.608555998342226,4_waste_per_quadkey_area,195056.66813064867,0.29962200923625737,3_fb_baseline_safe,3.039785163538901,0.0002760404199943994,0.4864060694836375,0.4792061545698567,218,4410.160750532375,4423.698730783531
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,184.31175202736492,0.5669243665235644,4_waste_per_svi_count,140.42622613211054,0.2044498532735587,3_fb_baseline_safe,2.5442631600881733,1.215160973502988e-05,0.4852246375243008,0.47800816048024897,218,4335.387638487296,4348.925618738452
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,164.65137654655808,0.6114702261752258,4_waste_count_final,31.51136997262951,0.2186194529844968,3_fb_baseline_median,2.4699429103723465,0.00014576409070834898,0.4843564454174405,0.47732494240040557,224,4449.683660822233,4463.330245029653
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,164.65677978065145,0.611459497324883,4_waste_per_quadkey_area,187264.10925726558,0.21866938790685597,3_fb_baseline_median,2.4699953980269873,0.0001457719142054365,0.48435300884580146,0.47732145896642597,224,4449.685153693567,4463.331737900988
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,167.86268465589043,0.6070917898645288,4_waste_count_final,31.555475361940303,0.21862438792137806,3_fb_baseline_safe,2.4766313093710903,0.00015888575859751363,0.4825270742082288,0.47527278085600777,218,4336.527035177586,4350.065015428742
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,167.86810456233354,0.6070811684781877,4_waste_per_quadkey_area,187526.24067483857,0.2186742572830842,3_fb_baseline_safe,2.4766837398916706,0.00015889399612799138,0.4825236193709317,0.475269277586412,218,4336.528490619947,4350.066470871103
3_estimated_excess_displacement_pop,4_flood_p95,-408.1340155846141,0.2032104525038676,4_waste_per_svi_count,322.4552129562431,0.004322594392479791,3_fb_baseline_median,2.183222967291055,3.3733075234047e-05,0.48167795877064856,0.4746099309357028,224,4505.21311697133,4518.859701178751
3_estimated_excess_displacement_pop,4_flood_p95,-409.99892338646885,0.2044089089497716,4_waste_per_svi_count,322.8412862508919,0.0043449255464185705,3_fb_baseline_safe,2.1862472383765605,3.571147958155804e-05,0.478837484278805,0.47153146770327425,218,4390.639101447316,4404.177081698472
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,276.63557656315743,0.43177229245572457,4_waste_per_population,-297.60528811306585,0.712104646323515,3_fb_baseline_median,3.500266765550366,6.207392594910282e-07,0.47690111225267395,0.4697679456015741,224,4530.19191410854,4543.83849831596
3_estimated_outflow_pop_from_1_outflow_accumulated_hour0,4_flood_p95,280.14288273988717,0.4291901858158518,4_waste_per_population,-292.9986901854037,0.7150200680629585,3_fb_baseline_safe,3.507581914628849,7.235857064623254e-07,0.47511291863949334,0.4677546885269629,218,4414.90229883237,4428.440279083527
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,261.44322677454704,0.44892156302650643,4_waste_per_population,-247.2830780590024,0.7004010620014263,3_fb_baseline_median,2.9196821197326766,2.4242066869126503e-07,0.469051798523609,0.4618115957762037,224,4456.2353755332715,4469.881959740692
3_estimated_outflow_pop_from_1_outflow_max_hour0,4_flood_p95,264.3673900137867,0.44708103866137683,4_waste_per_population,-244.15745007955275,0.7030458477510872,3_fb_baseline_safe,2.9247067324573606,2.8446926051778194e-07,0.46705047606583683,0.459579221057414,218,4342.951388664733,4356.489368915889
3_estimated_excess_displacement_pop,4_flood_p95,-307.7865309960536,0.3876347516587192,4_waste_per_population,34.46535574149148,0.7135672075355498,3_fb_baseline_median,3.036393396428327,1.5003163388770408e-06,0.3975787087157533,0.38936387292551355,224,4538.893817375202,4552.5404015826225
3_estimated_excess_displacement_pop,4_flood_p95,-310.5516351488731,0.38698100673779234,4_waste_per_population,32.91569507290292,0.7202450656104926,3_fb_baseline_safe,3.033754367284631,1.7879331102787567e-06,0.3942272930783628,0.38573515232712496,218,4423.435658257138,4436.973638508294
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.4119297718652136,0.47725697742926243,4_waste_count_final,-0.13818223886061476,1.6915985400882523e-14,3_fb_baseline_median,0.005175024285420428,1.0737907311308117e-23,0.34240835565018357,0.3334411968635952,224,1631.4273867677125,1645.0739709751326
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.4119313465279762,0.4772550187909783,4_waste_per_quadkey_area,-821.2591306160542,1.6907781344508182e-14,3_fb_baseline_median,0.0051749738448505405,1.0733276917782689e-23,0.34240733736841333,0.33344016469616444,224,1631.4277336318219,1645.074317839242
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.1812185962703951,0.7072730291118995,4_waste_count,-0.13604026998966023,9.627033751780678e-14,3_fb_baseline_median,0.005263527818837336,1.8807913601846053e-23,0.3414312822613096,0.3333341258956699,248,1793.0343977043176,1807.0881126889776
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.3961388371799592,0.4978980227984815,4_waste_count_final,-0.13862174033608146,7.79854020654282e-15,3_fb_baseline_median,0.005113709164485016,5.294423322312693e-24,0.33808084247086545,0.32880160194475616,218,1591.3832447746609,1604.9212250258172
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.3961388371799592,0.4978980227984815,4_waste_count_final,-0.13862174033608146,7.79854020654282e-15,3_fb_baseline_safe,0.005113709164485016,5.294423322312693e-24,0.33808084247086545,0.32880160194475616,218,1591.3832447746609,1604.9212250258172
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.3961388371799593,0.4978980227984815,4_waste_count_final,-0.13862174033608146,7.79854020654282e-15,3_fb_baseline_safe,0.005113709164485017,5.2944233223124664e-24,0.33808084247086545,0.32880160194475616,218,1591.3832447746609,1604.9212250258172
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.3961404346640688,0.49789601449446796,4_waste_per_quadkey_area,-823.8712529386556,7.795038274206368e-15,3_fb_baseline_safe,0.00511365862330223,5.292635757485666e-24,0.33807980869130194,0.3288005536729558,218,1591.3835852448926,1604.921565496049
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.39614043466406884,0.49789601449446785,4_waste_per_quadkey_area,-823.8712529386556,7.795038274206452e-15,3_fb_baseline_median,0.00511365862330223,5.29263575748578e-24,0.33807980869130183,0.3288005536729556,218,1591.3835852448924,1604.9215654960487
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.39614043466406884,0.49789601449446785,4_waste_per_quadkey_area,-823.8712529386556,7.795038274206452e-15,3_fb_baseline_safe,0.00511365862330223,5.29263575748578e-24,0.33807980869130183,0.3288005536729556,218,1591.3835852448924,1604.9215654960487
3_estimated_outflow_pop_from_2_outflow_max,4_flood_p95,426.3747119447199,0.6139687711445874,4_waste_per_population,6.306530594026057,0.9871795438379903,3_fb_baseline_median,3.817148946853436,9.194369924146923e-06,0.3377280876532106,0.32869710703029986,224,4701.210602387369,4714.85718659479
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.3484723081484647,0.5071657512811101,4_waste_count,-0.1371045689466275,1.6928453156111488e-14,3_fb_baseline_safe,0.005169082041853802,5.833746340872505e-24,0.33530995828636434,0.32675171740593123,237,1720.1038130112315,1733.976053575772
3_estimated_outflow_pop_from_2_outflow_max,4_flood_p95,427.4187043836029,0.6157333905849515,4_waste_per_population,-0.3086275398913809,0.999358184356726,3_fb_baseline_safe,3.8073278273094737,1.0848128747820009e-05,0.3337542819318715,0.3244143886879258,218,4581.35293558711,4594.890915838266
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.3185876049362334,0.5950583710236867,4_waste_per_svi_count,-0.5395828852593595,1.7265401523478161e-15,3_fb_baseline_median,0.004688714451612567,1.0827298911415233e-22,0.32848711646622175,0.31933012259985205,224,1636.1199772379782,1649.7665614453983
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.3598808770355048,0.49336351884057517,4_waste_count,-0.1375152096462348,1.0783224624825035e-14,3_fb_baseline_median,0.005141949304089324,3.735854315712095e-24,0.32507640902425616,0.31646036318201265,239,1741.4855416376226,1755.3913958453486
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.3598808770355048,0.49336351884057517,4_waste_count,-0.1375152096462348,1.0783224624825035e-14,3_fb_baseline_safe,0.005141949304089324,3.735854315712095e-24,0.32507640902425616,0.31646036318201265,239,1741.4855416376226,1755.3913958453486
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.30118248345567183,0.6181622073057056,4_waste_per_svi_count,-0.5465211929724758,1.3928300588333414e-15,3_fb_baseline_median,0.004631559981011451,9.75724509734658e-23,0.325826929312761,0.3163759049573325,218,1595.3821123927526,1608.920092643909
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.30118248345567183,0.6181622073057056,4_waste_per_svi_count,-0.5465211929724758,1.3928300588333414e-15,3_fb_baseline_safe,0.004631559981011451,9.75724509734658e-23,0.325826929312761,0.3163759049573325,218,1595.3821123927526,1608.920092643909
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.3011824834556718,0.6181622073057057,4_waste_per_svi_count,-0.5465211929724758,1.3928300588333266e-15,3_fb_baseline_safe,0.004631559981011451,9.75724509734658e-23,0.325826929312761,0.3163759049573325,218,1595.3821123927526,1608.920092643909
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.08378383683904017,0.8293180086049097,4_waste_count,-0.1144877987218944,2.904910348044767e-14,3_fb_baseline_median,0.004378951957078959,3.172789805926839e-27,0.3172220004087951,0.30882718893841143,248,1729.5350975049564,1743.5888124896164
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,0.058693009532483575,0.8988727566819273,4_waste_count_final,-0.11624040237661756,7.366427049264202e-15,3_fb_baseline_median,0.004298327559003195,6.952890371920188e-27,0.3150736434287532,0.30573373856641806,224,1575.4869747516877,1589.1335589591079
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,0.058693994011347284,0.8988710250429023,4_waste_per_quadkey_area,-690.8510772105108,7.366759166714428e-15,3_fb_baseline_median,0.004298282708536137,6.958622960235679e-27,0.3150723239338109,0.30573240107836286,224,1575.4874062821427,1589.1339904895628
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,0.044529196033696,0.9157521009673006,4_waste_count,-0.11539001054548653,7.541126936451842e-15,3_fb_baseline_safe,0.004293685169976777,4.357843275019022e-27,0.3101225296911658,0.30123998715500055,237,1659.2746541301728,1673.1468946947134
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.04161623978527208,0.928796235754493,4_waste_count_final,-0.11664520393869514,5.07940702141689e-15,3_fb_baseline_median,0.004241020125165702,1.1530003816200682e-26,0.3107804004761838,0.3011184434735136,218,1536.6451577714668,1550.183138022623
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.04161623978527208,0.928796235754493,4_waste_count_final,-0.11664520393869514,5.07940702141689e-15,3_fb_baseline_safe,0.004241020125165702,1.1530003816200682e-26,0.3107804004761838,0.3011184434735136,218,1536.6451577714668,1550.183138022623
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,0.04161623978527213,0.9287962357544929,4_waste_count_final,-0.11664520393869514,5.079407021416723e-15,3_fb_baseline_safe,0.004241020125165703,1.1530003816200191e-26,0.3107804004761838,0.3011184434735136,218,1536.6451577714668,1550.183138022623
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,0.04161724346431277,0.928794490495172,4_waste_per_quadkey_area,-693.2569645801253,5.079946543409698e-15,3_fb_baseline_safe,0.004240975186812868,1.1541637116706356e-26,0.3107790574458196,0.3011170816156208,218,1536.6455825712467,1550.183562822403
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.04161724346431277,0.928794490495172,4_waste_per_quadkey_area,-693.2569645801252,5.079946543409698e-15,3_fb_baseline_median,0.004240975186812867,1.1541637116706851e-26,0.31077905744581946,0.3011170816156207,218,1536.6455825712467,1550.183562822403
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.04161724346431277,0.928794490495172,4_waste_per_quadkey_area,-693.2569645801252,5.079946543409698e-15,3_fb_baseline_safe,0.004240975186812867,1.1541637116706851e-26,0.31077905744581946,0.3011170816156207,218,1536.6455825712467,1550.183562822403
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.01788333328893077,0.9702486424775848,4_waste_per_svi_count,-0.45985789667078714,5.01159476908581e-16,3_fb_baseline_median,0.0039050267033179193,2.4971408052750416e-22,0.3046881863339127,0.2952066616021024,224,1578.8579673007084,1592.5045515081285
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,-0.03622541595717695,0.9402720211896642,4_waste_per_svi_count,-0.4662666134087256,5.715495022752523e-16,3_fb_baseline_median,0.0038521100059567127,5.643400837520317e-22,0.3022487026135039,0.292467142369768,218,1539.3271658764704,1552.8651461276268
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,-0.03622541595717695,0.9402720211896642,4_waste_per_svi_count,-0.4662666134087256,5.715495022752523e-16,3_fb_baseline_safe,0.0038521100059567127,5.643400837520317e-22,0.3022487026135039,0.292467142369768,218,1539.3271658764704,1552.8651461276268
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.036225415957176904,0.9402720211896644,4_waste_per_svi_count,-0.4662666134087257,5.715495022752646e-16,3_fb_baseline_safe,0.003852110005956713,5.643400837520317e-22,0.3022487026135039,0.292467142369768,218,1539.3271658764704,1552.8651461276268
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.055780487117497106,0.8945868274445002,4_waste_count,-0.11577367883739172,5.549649950771513e-15,3_fb_baseline_median,0.004268539529968584,4.944683731241264e-27,0.29893866107778866,0.2899889418575051,239,1681.3452730345068,1695.2511272422328
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,0.055780487117497106,0.8945868274445002,4_waste_count,-0.11577367883739172,5.549649950771513e-15,3_fb_baseline_safe,0.004268539529968584,4.944683731241264e-27,0.29893866107778866,0.2899889418575051,239,1681.3452730345068,1695.2511272422328
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.16501027653435368,0.7960078278898106,4_waste_per_population,-0.1580286444537472,0.8731381123722266,3_fb_baseline_median,0.003266170079056299,3.202489494716902e-08,0.21733849704666697,0.20666584018821244,224,1670.4294060002521,1684.0759902076722
3_pct_outflow_worldpop_from_1_outflow_accumulated_hour0,4_flood_p95,0.1532216461916566,0.8120928882441375,4_waste_per_population,-0.19892762687793372,0.8529213392416257,3_fb_baseline_safe,0.003203398988011121,9.729403636400427e-08,0.21016290313517227,0.19909042046884295,218,1629.9002015049202,1643.4381817560766
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.1532216461916566,0.8120928882441375,4_waste_per_population,-0.19892762687793375,0.8529213392416256,3_fb_baseline_median,0.003203398988011121,9.729403636400395e-08,0.21016290313517216,0.19909042046884284,218,1629.9002015049202,1643.4381817560766
3_pct_outflow_fb_from_1_outflow_accumulated_hour0,4_flood_p95,0.1532216461916566,0.8120928882441375,4_waste_per_population,-0.19892762687793375,0.8529213392416256,3_fb_baseline_safe,0.003203398988011121,9.729403636400395e-08,0.21016290313517216,0.19909042046884284,218,1629.9002015049202,1643.4381817560766
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.16313417889613854,0.7453318401823668,4_waste_per_population,-0.03414779790171674,0.9677652703962396,3_fb_baseline_median,0.0026875437026950867,1.1248395044913868e-06,0.19643694953508606,0.18547927157420085,224,1611.269704234262,1624.9162884416821
3_pct_outflow_worldpop_from_1_outflow_max_hour0,4_flood_p95,-0.17637238372912054,0.7280389392314057,4_waste_per_population,-0.0719872709213304,0.9377254969898914,3_fb_baseline_safe,0.0026292061993034204,2.998480820335241e-06,0.18912641814885833,0.1777590314873938,218,1572.0815417950794,1585.6195220462357
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,-0.17637238372912067,0.7280389392314054,4_waste_per_population,-0.07198727092133043,0.9377254969898913,3_fb_baseline_median,0.00262920619930342,2.998480820335223e-06,0.1891264181488581,0.17775903148739358,218,1572.0815417950794,1585.6195220462357
3_pct_outflow_fb_from_1_outflow_max_hour0,4_flood_p95,-0.17637238372912067,0.7280389392314054,4_waste_per_population,-0.07198727092133043,0.9377254969898913,3_fb_baseline_safe,0.00262920619930342,2.998480820335223e-06,0.1891264181488581,0.17775903148739358,218,1572.0815417950794,1585.6195220462357
2_outflow_max,4_flood_p95,-4.318384883081823,0.747621593374254,4_waste_count,4.596635645389852,0.027888653889149174,3_worldpop,0.0005620649280731129,0.6741090039981558,0.12470524549363726,0.11403091921916941,250,3814.158834990274,3828.244678661723
2_outflow_max,4_flood_p95,-4.713680519633398,0.7254932107701213,4_waste_count,4.593283717469377,0.0280070903142883,3_worldpop_safe,0.000555588371732665,0.6775037840738414,0.12407789962632587,0.11330836560533797,248,3785.591630173266,3799.645345157926
2_outflow_max,4_flood_p95,1.958781807417564,0.9124357372098517,4_waste_count_final,4.538134477235166,0.02981777763073446,3_worldpop,0.0004831134394053986,0.7180554097346683,0.11642835628765857,0.10437965205521749,224,3441.709336438951,3455.3559206463715
2_outflow_max,4_flood_p95,1.958781807417564,0.9124357372098517,4_waste_count_final,4.538134477235166,0.02981777763073446,3_worldpop_safe,0.0004831134394053986,0.7180554097346683,0.11642835628765857,0.10437965205521749,224,3441.709336438951,3455.3559206463715
2_outflow_max,4_flood_p95,1.9586895659696157,0.9124400262325059,4_waste_per_quadkey_area,26969.546256394613,0.02982150226718809,3_worldpop,0.0004833580841995751,0.7179053530637887,0.11642493576412616,0.10437618488818234,224,3441.710203596463,3455.3567878038834
2_outflow_max,4_flood_p95,1.9586895659696157,0.9124400262325059,4_waste_per_quadkey_area,26969.546256394613,0.02982150226718809,3_worldpop_safe,0.0004833580841995751,0.7179053530637887,0.11642493576412616,0.10437618488818234,224,3441.710203596463,3455.3567878038834
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.9629548057108928,0.14699977793257113,4_waste_count,-0.019390779762198627,0.38057577181962776,3_fb_baseline_median,0.002635042815828978,7.637651214299941e-06,0.09952317162646829,0.08845173521203953,248,1926.2196237524645,1940.2733387371245
2_displaced_excess_max,4_flood_p95,-9.008739151084448,0.4614546149585127,4_waste_count,3.7289625181833306,0.10190252803252332,3_worldpop,0.00029496033850765505,0.822350674926139,0.09753465687930107,0.08652898196319503,250,3753.758695712897,3767.844539384346
2_displaced_excess_max,4_flood_p95,-9.323209806507553,0.44583861665025637,4_waste_count,3.72636573916336,0.10216947398285922,3_worldpop_safe,0.0002899351528511006,0.8252786185229468,0.09705790408549886,0.08595615700458281,248,3725.7001365838937,3739.7538515685537
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.6809193579528444,0.3710384951214313,4_waste_per_population,1.1480078520074155,0.27945380282261134,3_fb_baseline_median,0.002064486420389998,0.00022854942316569542,0.09483623069159686,0.08249308838284586,224,1738.7825979097847,1752.4291821172048
2_displaced_excess_max,4_flood_p95,-5.6648435980559055,0.7295797756031575,4_waste_count_final,3.6876774591704975,0.10597405379902497,3_worldpop,0.00023922937063545634,0.8560742303639854,0.09074599100213832,0.07834707269762198,224,3387.9215817493714,3401.5681659567917
2_displaced_excess_max,4_flood_p95,-5.6648435980559055,0.7295797756031575,4_waste_count_final,3.6876774591704975,0.10597405379902497,3_worldpop_safe,0.00023922937063545634,0.8560742303639854,0.09074599100213832,0.07834707269762198,224,3387.9215817493714,3401.5681659567917
2_displaced_excess_max,4_flood_p95,-5.664862331270362,0.729579975383436,4_waste_per_quadkey_area,21914.604724788074,0.10599109979347623,3_worldpop,0.00023949994648545826,0.8559031375880644,0.0907411923639816,0.0783422086234904,224,3387.9227639186,3401.5693481260205
2_displaced_excess_max,4_flood_p95,-5.664862331270362,0.729579975383436,4_waste_per_quadkey_area,21914.604724788074,0.10599109979347623,3_worldpop_safe,0.00023949994648545826,0.8559031375880644,0.0907411923639816,0.0783422086234904,224,3387.9227639186,3401.5693481260205
2_outflow_max,4_flood_p95,1.5770906506766647,0.935177904732349,4_waste_per_population,16.131809661006884,0.7994136760514716,3_worldpop,0.0029391683796412185,0.00011335834320259177,0.08814501973710664,0.07571063364261266,224,3448.7672595460267,3462.413843753447
2_outflow_max,4_flood_p95,1.5770906506766647,0.935177904732349,4_waste_per_population,16.131809661006884,0.7994136760514716,3_worldpop_safe,0.0029391683796412185,0.00011335834320259177,0.08814501973710664,0.07571063364261266,224,3448.7672595460267,3462.413843753447
2_outflow_max,4_flood_p95,3.9523805215831658,0.8328573033448479,4_waste_per_svi_count,2.3915525761233942,0.7237025656100595,3_worldpop,0.002664221619057343,0.023772382015519917,0.08711122791394399,0.07466274465822498,224,3449.02106986089,3462.66765406831
2_outflow_max,4_flood_p95,3.9523805215831658,0.8328573033448479,4_waste_per_svi_count,2.3915525761233942,0.7237025656100595,3_worldpop_safe,0.002664221619057343,0.023772382015519917,0.08711122791394399,0.07466274465822498,224,3449.02106986089,3462.66765406831
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.6969314122356718,0.3315130174903217,4_waste_count,-0.02112125028381306,0.351534405627445,3_fb_baseline_median,0.0024585654083824128,8.847613438479237e-05,0.08445195690824081,0.07276410954962265,239,1854.7243402233685,1868.6301944310944
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.6969314122356718,0.3315130174903217,4_waste_count,-0.02112125028381306,0.351534405627445,3_fb_baseline_safe,0.0024585654083824128,8.847613438479237e-05,0.08445195690824081,0.07276410954962265,239,1854.7243402233685,1868.6301944310944
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.715864786654445,0.34946392754762623,4_waste_per_population,1.053931653125289,0.23810083312968333,3_fb_baseline_median,0.001919219665937077,0.0008118271408796962,0.08472378290261773,0.0718928078965797,218,1690.6493146909738,1704.1872949421302
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.715864786654445,0.34946392754762623,4_waste_per_population,1.053931653125289,0.23810083312968333,3_fb_baseline_safe,0.001919219665937077,0.0008118271408796962,0.08472378290261773,0.0718928078965797,218,1690.6493146909738,1704.1872949421302
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.715864786654445,0.34946392754762623,4_waste_per_population,1.0539316531252891,0.2381008331296831,3_fb_baseline_safe,0.0019192196659370768,0.0008118271408796985,0.08472378290261773,0.0718928078965797,218,1690.6493146909738,1704.1872949421302
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.7232423880732581,0.3150064969725741,4_waste_count,-0.021386483194960587,0.34854292768345685,3_fb_baseline_safe,0.002429383798784716,0.00013006005807105324,0.08301290805171435,0.07120620729701532,237,1839.5613109144451,1853.4335514789857
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.4734926032240089,0.5448444564736952,4_waste_count_final,-0.022246140407573757,0.3273353186358353,3_fb_baseline_median,0.00243160286244136,0.00012271722729356667,0.0821789887014277,0.06966324763826537,224,1741.8931754600421,1755.5397596674622
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.47349431481551996,0.5448428347458452,4_waste_per_quadkey_area,-132.2095994836883,0.32735785439427323,3_fb_baseline_median,0.00243158076499496,0.000122743172284476,0.08217871524092346,0.06966297044875425,224,1741.893242199791,1755.5398264072112
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.4890973348444525,0.5319272153059631,4_waste_per_svi_count,-0.08509938435576099,0.38534420288641213,3_fb_baseline_median,0.0023486216433088844,7.391817528868071e-05,0.08177215875587418,0.0692508700116361,224,1741.9924428724198,1755.63902707984
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.5337069752476296,0.49905450313620947,4_waste_per_svi_count,-0.09954796945816946,0.3153547092817969,3_fb_baseline_median,0.0022291405053942253,0.0002680626895005966,0.07453132178630406,0.061557461811345804,218,1693.0635321501832,1706.6015124013395
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.5337069752476296,0.49905450313620947,4_waste_per_svi_count,-0.09954796945816946,0.3153547092817969,3_fb_baseline_safe,0.0022291405053942253,0.0002680626895005966,0.07453132178630406,0.061557461811345804,218,1693.0635321501832,1706.6015124013395
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.5337069752476293,0.4990545031362096,4_waste_per_svi_count,-0.09954796945816949,0.3153547092817969,3_fb_baseline_safe,0.0022291405053942253,0.000268062689500597,0.07453132178630406,0.061557461811345804,218,1693.0635321501832,1706.6015124013395
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.5203411886852554,0.508836688009259,4_waste_count_final,-0.023241041780032487,0.3207569737143229,3_fb_baseline_median,0.0022891503651309365,0.0006463607619395459,0.07431678484563464,0.06133991734347066,218,1693.1140618268055,1706.6520420779618
3_pct_outflow_fb_from_2_outflow_max,4_flood_p95,-0.5203411886852554,0.508836688009259,4_waste_count_final,-0.023241041780032487,0.3207569737143229,3_fb_baseline_safe,0.0022891503651309365,0.0006463607619395459,0.07431678484563464,0.06133991734347066,218,1693.1140618268055,1706.6520420779618
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.5203411886852551,0.5088366880092592,4_waste_count_final,-0.023241041780032487,0.3207569737143229,3_fb_baseline_safe,0.0022891503651309365,0.0006463607619395459,0.07431678484563453,0.06133991734347055,218,1693.1140618268055,1706.6520420779618
3_pct_outflow_worldpop_from_2_outflow_max,4_flood_p95,-0.5203428717801625,0.5088351435436185,4_waste_per_quadkey_area,-138.12266907996707,0.32077848083361216,3_fb_baseline_safe,0.0022891280863946662,0.0006464623927645593,0.07431648764291998,0.06133961597436288,218,1693.1141318185482,1706.6521120697046
