quadkey,ts_prefix,dt,hour,baseline,crisis,change_raw,2_threshold_lower,2_n_pairs,2_low_confidence,2_change_median,2_change_mad,2_change,2_is_anomaly,2_anomaly_direction,2_D_raw,2_threshold_counts_outflow,2_D_excess,2_use_row,2_D_out_used,2_D_raw_used,2_D_excess_used
30011010221033,20240429_0000,2024-04-29,0,116.67315676103112,118.48623149505369,1.813074734022564,-3.5,3.0,False,1.813074734022564,0.4990119462201079,0.0,False,,1.813074734022564,0.7763126815006052,0.0,False,0.0,0.0,0.0
30011010221122,20240429_0000,2024-04-29,0,73.45105134717426,69.78484752933879,-3.6662038178354663,-3.5,3.0,False,-1.1226754472576488,2.5435283705778176,-0.6745,False,,-3.6662038178354663,14.321117696364189,0.0,False,0.0,0.0,0.0
30011010221133,20240429_0000,2024-04-29,0,178.88274425297135,172.84729088754804,-6.035453365423308,-3.5,3.0,False,-8.01161478342172,1.9761614179984122,0.6745,False,,-6.035453365423308,18.265973512842688,0.0,False,0.0,0.0,0.0
30011010221200,20240429_0000,2024-04-29,0,119.30960313603352,122.38392619328208,3.074323057248563,-3.5,3.0,False,3.074323057248563,0.13849395574020207,0.0,False,,3.074323057248563,0.0,0.0,False,0.0,0.0,0.0
30011010221201,20240429_0000,2024-04-29,0,129.74082754540288,126.2298380103859,-3.510989535016975,-3.5,3.0,False,-3.510989535016975,3.999788816186779,0.0,False,,-3.510989535016975,24.266009337320497,0.0,False,0.0,0.0,0.0
30011010221202,20240429_0000,2024-04-29,0,314.55452651724397,323.4954661603717,8.940939643127706,-3.5,3.0,False,1.1385705675090207,7.802369075618685,0.6745,False,,8.940939643127706,39.34814813473768,0.0,False,0.0,0.0,0.0
30011010221203,20240429_0000,2024-04-29,0,300.97911695961204,307.60972153016127,6.630604570549224,-3.5,3.0,False,-7.054364462581532,1.631195943263947,5.658738700868071,False,,6.630604570549224,15.518687370548639,0.0,False,0.0,0.0,0.0
30011010221210,20240429_0000,2024-04-29,0,158.58000054234924,147.70892659643312,-10.871073945916123,-3.5,3.0,False,-13.265171207436111,2.3940972615199883,0.6745,False,,-10.871073945916123,25.688211111542795,0.0,False,0.0,0.0,0.0
30011010221211,20240429_0000,2024-04-29,0,301.82952284916126,279.0396376930974,-22.78988515606386,-3.5,3.0,False,-26.918020485881698,4.128135329817837,0.6745,False,,-22.78988515606386,48.3390340579535,0.0,False,0.0,0.0,0.0
30011010221212,20240429_0000,2024-04-29,0,255.79291352761615,256.48231680622115,0.6894032786049991,-3.5,3.0,False,-1.2153089243925592,1.9047122029975583,0.6745,False,,0.6894032786049991,11.098915611555574,0.0,False,0.0,0.0,0.0
30011010221213,20240429_0000,2024-04-29,0,419.87909291758376,422.25996207178247,2.380869154198706,-3.5,3.0,False,-24.133914045864913,13.467941085149675,1.3279105659411305,False,,2.380869154198706,94.01944969897664,0.0,False,0.0,0.0,0.0
30011010221220,20240429_0000,2024-04-29,0,404.15066260742,413.7329522655831,9.58228965816312,-3.5,3.0,False,-19.720519071026786,9.955463063770537,1.9853164399520038,False,,9.58228965816312,71.37970472439503,0.0,False,0.0,0.0,0.0
30011010221221,20240429_0000,2024-04-29,0,831.499706504067,845.0649468777598,13.565240373692745,-3.5,3.0,False,-7.6764331771285015,21.241673550821247,0.6745,False,,13.565240373692745,117.90009133557825,0.0,False,0.0,0.0,0.0
30011010221222,20240429_0000,2024-04-29,0,467.03816819743383,506.35132487276,39.313156675326184,-3.5,3.0,False,15.61241605762774,23.700740617698443,0.6745,False,,39.313156675326184,107.37141220322407,0.0,False,0.0,0.0,0.0
30011010221223,20240429_0000,2024-04-29,0,792.9245081560755,855.251970297505,62.327462141429464,-3.5,3.0,False,-2.5499586226176234,44.26267968167883,0.9886392016943969,False,,62.327462141429464,232.2302831383714,0.0,False,0.0,0.0,0.0
30011010221230,20240429_0000,2024-04-29,0,622.93879130353,656.8788074186177,33.9400161150877,-3.5,3.0,False,0.4026216804343221,8.978603790759507,2.5194309798428223,False,,33.9400161150877,46.18761296398121,0.0,False,0.0,0.0,0.0
30011010221231,20240429_0000,2024-04-29,0,448.2931974026403,479.0764988055398,30.783301402899497,-3.5,3.0,False,-18.25087694122658,3.4410541803216006,9.611459616721868,False,,30.783301402899497,36.10660656483755,0.0,False,0.0,0.0,0.0
30011010221232,20240429_0000,2024-04-29,0,973.3284472200896,966.75472807985,-6.573719140239632,-3.5,3.0,False,-29.932335631387446,1.1956335018985556,13.177438402538153,False,,-6.573719140239632,36.13651243886698,0.0,False,0.0,0.0,0.0
30011010221233,20240429_0000,2024-04-29,0,919.9158540536916,931.94134986377,12.025495810078382,-3.5,3.0,False,0.9849375932197972,11.040558216858585,0.6745,False,,12.025495810078382,56.304838179952995,0.0,False,0.0,0.0,0.0
30011010221300,20240429_0000,2024-04-29,0,224.2374287610124,191.6900161247908,-32.54741263622162,-3.5,3.0,False,-21.576408023363086,9.358397811612548,-0.7907275113044159,False,,-32.54741263622162,70.13740482194561,0.0,False,0.0,0.0,0.0
30011010221301,20240429_0000,2024-04-29,0,132.8125675556496,128.41175918210234,-4.40080837354725,-3.5,3.0,False,-5.939283432537479,1.5384750589902296,0.6745,False,,-4.40080837354725,13.922474991419323,0.0,False,0.0,0.0,0.0
30011010221302,20240429_0000,2024-04-29,0,752.724365619807,693.9144942892514,-58.809871330555666,-3.5,3.0,False,-47.07297796307603,10.381723598335157,-0.7625453039064278,False,,-58.809871330555666,100.94404185362168,0.0,False,0.0,0.0,0.0
30011010221303,20240429_0000,2024-04-29,0,319.7544981303004,317.90468505611483,-1.8498130741855903,-3.5,3.0,False,-12.783304920525154,10.933491846339564,0.6745,False,,-1.8498130741855903,69.51751020175342,0.0,False,0.0,0.0,0.0
30011010221311,20240429_0000,2024-04-29,0,363.1294909186073,379.72446925116833,16.594978332561027,-3.5,3.0,False,-6.3771823130700795,2.3075222959591315,6.714874383927777,False,,16.594978332561027,18.350982217972913,0.0,False,0.0,0.0,0.0
30011010221312,20240429_0000,2024-04-29,0,552.9876579491834,574.5348714938733,21.547213544689953,-3.5,3.0,False,-3.585177414705072,1.9974646031804468,8.486657373112184,False,,21.547213544689953,13.950078987917175,0.0,False,0.0,0.0,0.0
30011010221313,20240429_0000,2024-04-29,0,1177.8940802150444,1227.3404085518057,49.446328336761326,-3.5,3.0,False,36.5810356288373,12.865292707924027,0.6745,False,,49.446328336761326,30.177340172102802,0.0,False,0.0,0.0,0.0
30011010221320,20240429_0000,2024-04-29,0,611.809239120788,740.0564082807533,128.24716915996532,-3.5,3.0,False,-12.559063587322271,59.86237464651572,1.5865358591078447,False,,128.24716915996532,323.1866562675373,0.0,False,0.0,0.0,0.0
30011010221321,20240429_0000,2024-04-29,0,493.2379343269506,513.3112453030868,20.073310976136213,-3.5,3.0,False,-20.785340606601437,3.9423477118144774,6.99054535701326,False,,20.073310976136213,41.2422968576773,0.0,False,0.0,0.0,0.0
30011010221322,20240429_0000,2024-04-29,0,892.8283210438964,965.345826247458,72.51750520356165,-3.5,3.0,False,-31.011298322148377,27.39021916597858,2.5494567077005192,False,,72.51750520356165,173.139937433972,0.0,False,0.0,0.0,0.0
30011010221323,20240429_0000,2024-04-29,0,977.1750092282416,975.8900306951696,-1.2849785330720351,-3.5,3.0,False,-36.11166306569032,27.2367223534377,0.8624605564658244,False,,-1.2849785330720351,177.4438027795998,0.0,False,0.0,0.0,0.0
30011010221330,20240429_0000,2024-04-29,0,1036.3840703503154,1039.2141525853845,2.830082235069085,-3.5,3.0,False,-24.0143892463758,26.844471481444884,0.6745000000000001,False,,2.830082235069085,163.31112784542265,0.0,False,0.0,0.0,0.0
30011010221331,20240429_0000,2024-04-29,0,2211.3251921710216,2197.989447731705,-13.33574443931684,-3.5,3.0,False,-74.77025360060452,11.452851577149886,3.6181012344526113,False,,-13.33574443931684,134.19943153985523,0.0,False,0.0,0.0,0.0
30011010221332,20240429_0000,2024-04-29,0,2267.978319778014,2245.9316714636034,-22.046648314410504,-3.5,3.0,False,-22.046648314410504,30.757733504136922,0.0,False,,-22.046648314410504,181.64941668280076,0.0,False,0.0,0.0,0.0
30011010221333,20240429_0000,2024-04-29,0,2851.697914839557,2982.6819758266056,130.98406098704845,-3.5,3.0,False,-177.2770020337257,60.18534482223322,3.45469628231993,False,,130.98406098704845,489.58049629290474,0.0,False,0.0,0.0,0.0
30011010222011,20240429_0000,2024-04-29,0,156.47448231441925,159.92310817083572,3.44862585641647,-3.5,3.0,False,0.809380449836766,2.639245406579704,0.6745,False,,3.44862585641647,12.885740266292164,0.0,False,0.0,0.0,0.0
30011010222013,20240429_0000,2024-04-29,0,135.16598870048648,135.08438073509507,-0.08160796539141302,-3.5,3.0,False,-4.516384160772759,2.1506233474128464,1.3908788572313862,False,,-0.08160796539141302,15.67603088567263,0.0,False,0.0,0.0,0.0
30011010222031,20240429_0000,2024-04-29,0,135.3965741664486,137.2960239201681,1.8994497537194945,-3.5,3.0,False,-0.1717218734725776,2.071171627192072,0.6745,False,,1.8994497537194945,10.91909132517347,0.0,False,0.0,0.0,0.0
30011010222100,20240429_0000,2024-04-29,0,666.2860735967126,704.8394758633857,38.55340226667306,-3.5,3.0,False,1.9753377506042398,15.077447335586385,1.6363449307401536,False,,38.55340226667306,76.26197236733844,0.0,False,0.0,0.0,0.0
30011010222101,20240429_0000,2024-04-29,0,788.3000807135837,788.3115424462403,0.0114617326565849,-3.5,3.0,False,0.0114617326565849,3.776047423037312,0.0,False,,0.0114617326565849,19.582557512162676,0.0,False,0.0,0.0,0.0
30011010222102,20240429_0000,2024-04-29,0,418.1450041459347,427.1060211155559,8.961016969621198,-3.5,3.0,False,-8.175602441996716,4.93286420929627,2.3431923731760818,False,,8.961016969621198,33.772377434638585,0.0,False,0.0,0.0,0.0
30011010222103,20240429_0000,2024-04-29,0,631.8217508753897,615.7918590991882,-16.029891776201566,-3.5,3.0,False,-16.029891776201566,2.3091434549169207,0.0,False,,-16.029891776201566,28.012103921804567,0.0,False,0.0,0.0,0.0
30011010222110,20240429_0000,2024-04-29,0,581.0356643708282,571.2091471021863,-9.826517268641851,-3.5,3.0,False,-9.826517268641851,5.1583884862831155,0.0,False,,-9.826517268641851,36.59354425454386,0.0,False,0.0,0.0,0.0
30011010222111,20240429_0000,2024-04-29,0,637.86163420528,634.7755009958819,-3.086133209398099,-3.5,3.0,False,-14.876978845287226,11.790845635889127,0.6745,False,,-3.086133209398099,76.06001772684681,0.0,False,0.0,0.0,0.0
30011010222112,20240429_0000,2024-04-29,0,1040.0955287839347,1016.9384110971948,-23.157117686739866,-3.5,3.0,False,-34.81664660610272,11.659528919362856,0.6745,False,,-23.157117686739866,95.31827924920131,0.0,False,0.0,0.0,0.0
30011010222113,20240429_0000,2024-04-29,0,1276.2191608854723,1270.6739456316864,-5.545215253785955,-3.5,3.0,False,-67.95513482854017,23.008493401183387,1.829563110421069,False,,-5.545215253785955,187.34687226981794,0.0,False,0.0,0.0,0.0
30011010222120,20240429_0000,2024-04-29,0,292.1856779263367,269.69551789437855,-22.49016003195817,-3.5,3.0,False,-13.627598328131342,8.862561703826827,-0.6745,False,,-22.49016003195817,59.61568722864119,0.0,False,0.0,0.0,0.0
30011010222121,20240429_0000,2024-04-29,0,467.8653223500215,460.4842070008052,-7.381115349216259,-3.5,3.0,False,-6.9663875352989635,0.4147278139172954,-0.6745,False,,-7.381115349216259,9.118422151622958,0.0,False,0.0,0.0,0.0
30011010222122,20240429_0000,2024-04-29,0,171.54950151094897,164.2566148094052,-7.292886701543779,-3.5,3.0,False,-3.867249642028895,3.4256370595148837,-0.6745,False,,-7.292886701543779,21.642979380060165,0.0,False,0.0,0.0,0.0
30011010222123,20240429_0000,2024-04-29,0,363.2008204907452,348.9819934238701,-14.218827066875065,-3.5,3.0,False,-14.218827066875065,0.8406865441452283,0.0,False,,-14.218827066875065,18.581173848948154,0.0,False,0.0,0.0,0.0
30011010222130,20240429_0000,2024-04-29,0,706.7796659248735,700.7452664214018,-6.034399503471718,-3.5,3.0,False,-14.751728291796098,2.953919120866658,1.9905210762844765,False,,-6.034399503471718,30.079700008672752,0.0,False,0.0,0.0,0.0
30011010222131,20240429_0000,2024-04-29,0,1467.44201552427,1473.7408275118632,6.2988119875933535,-3.5,3.0,False,6.0737057363201075,0.22510625127324602,0.6745,False,,6.2988119875933535,0.0,0.0,False,0.0,0.0,0.0
30011010222132,20240429_0000,2024-04-29,0,500.7243488395214,480.5730516747748,-20.15129716474661,-3.5,3.0,False,-9.31929012720451,7.63201546314167,-0.9573079066868924,False,,-20.15129716474661,48.92203900933326,0.0,False,0.0,0.0,0.0
30011010222133,20240429_0000,2024-04-29,0,774.1826461612709,763.1873549183492,-10.995291242921667,-3.5,3.0,False,-10.995291242921667,0.5649575025446438,0.0,False,,-10.995291242921667,13.92687205671893,0.0,False,0.0,0.0,0.0
30011010222213,20240429_0000,2024-04-29,0,216.65219458725255,215.23938200718715,-1.412812580065406,-3.5,3.0,False,3.5834585571475657,4.996271137212972,-0.6745,False,,-1.412812580065406,22.34233681756763,0.0,False,0.0,0.0,0.0
30011010222231,20240429_0000,2024-04-29,0,134.1619243722359,145.11965569997048,10.957731327734592,-3.5,3.0,False,10.957731327734592,5.446487918575116,0.0,False,,10.957731327734592,17.304251941372755,0.0,False,0.0,0.0,0.0
30011010222300,20240429_0000,2024-04-29,0,257.51437298339226,248.1885337731739,-9.325839210218362,-3.5,3.0,False,-4.5564732726798525,4.76936593753851,-0.6745,False,,-9.325839210218362,29.30485100638598,0.0,False,0.0,0.0,0.0
30011010222301,20240429_0000,2024-04-29,0,416.7223371697273,400.4715298724219,-16.250807297305414,-3.5,3.0,False,-16.250807297305414,4.128182797182262,0.0,False,,-16.250807297305414,37.67206717890351,0.0,False,0.0,0.0,0.0
30011010222302,20240429_0000,2024-04-29,0,657.9716484080483,628.5645289431751,-29.407119464873176,-3.5,3.0,False,-3.20578480840868,0.822580005777354,-21.484597366409563,True,outflow,-29.407119464873176,7.474176239425343,21.932943225447833,True,29.407119464873176,-29.407119464873176,21.932943225447833
30011010222303,20240429_0000,2024-04-29,0,283.31264465451574,272.018460037827,-11.29418461668871,-3.5,3.0,False,-8.645141066124154,2.6490435505645564,-0.6745,False,,-11.29418461668871,22.391104634657804,0.0,False,0.0,0.0,0.0
30011010222310,20240429_0000,2024-04-29,0,562.2788871628554,546.570622518461,-15.708264644394376,-3.5,3.0,False,-15.708264644394376,6.209551906896991,0.0,False,,-15.708264644394376,47.92980900931575,0.0,False,0.0,0.0,0.0
30011010222311,20240429_0000,2024-04-29,0,573.1497749954561,556.2607247204362,-16.88905027501994,-3.5,3.0,False,-16.88905027501994,13.527510316956295,0.0,False,,-16.88905027501994,87.08369239414081,0.0,False,0.0,0.0,0.0
30011010222312,20240429_0000,2024-04-29,0,279.4902133687626,275.64733006894943,-3.842883299813195,-3.5,3.0,False,-3.842883299813195,9.396657744349454,0.0,False,,-3.842883299813195,52.602411995473815,0.0,False,0.0,0.0,0.0
30011010222313,20240429_0000,2024-04-29,0,366.1839840916322,394.4253849001555,28.24140080852328,-3.5,3.0,False,4.220623608857238,3.738715241300838,4.3335780276054034,False,,28.24140080852328,15.179677865646738,0.0,False,0.0,0.0,0.0
30011010222320,20240429_0000,2024-04-29,0,348.0631193102798,371.6294707408097,23.56635143052995,-3.5,3.0,False,23.56635143052995,0.9455997767962572,0.0,False,,23.56635143052995,0.0,0.0,False,0.0,0.0,0.0
30011010222321,20240429_0000,2024-04-29,0,243.7052418122722,239.5551471459887,-4.150094666283479,-3.5,3.0,False,-2.1847334139063435,1.9653612523771358,-0.6745,False,,-4.150094666283479,12.383049771682437,0.0,False,0.0,0.0,0.0
30011010222330,20240429_0000,2024-04-29,0,185.35781546035983,181.7212491472505,-3.6365663131093413,-3.5,3.0,False,-3.0590765883352162,0.5774897247741251,-0.6745,False,,-3.6365663131093413,6.05568746559161,0.0,False,0.0,0.0,0.0
30011010222331,20240429_0000,2024-04-29,0,346.7157174366038,362.5182986239324,15.802581187328599,-3.5,3.0,False,15.802581187328599,0.8060687158735504,0.0,False,,15.802581187328599,0.0,0.0,False,0.0,0.0,0.0
30011010222332,20240429_0000,2024-04-29,0,235.81274237574564,230.10575280668053,-5.706989569065115,-3.5,3.0,False,-5.706989569065115,5.385920650892444,0.0,False,,-5.706989569065115,33.654687535148966,0.0,False,0.0,0.0,0.0
30011010222333,20240429_0000,2024-04-29,0,528.8032218683633,528.467008045461,-0.33621382290232305,-3.5,3.0,False,-0.33621382290232305,3.234990638304737,0.0,False,,-0.33621382290232305,17.12267376962816,0.0,False,0.0,0.0,0.0
30011010223000,20240429_0000,2024-04-29,0,786.5413553084414,799.156511664383,12.615156355941508,-3.5,3.0,False,-24.15077663689806,23.448030965929433,1.0575993284768046,False,,12.615156355941508,145.82328720880764,0.0,False,0.0,0.0,0.0
30011010223001,20240429_0000,2024-04-29,0,1099.1034776614758,1111.4681347730534,12.364657111577571,-3.5,3.0,False,-26.626299400942344,7.825141004033867,3.3608851462404727,False,,12.364657111577571,67.23118229807879,0.0,False,0.0,0.0,0.0
30011010223002,20240429_0000,2024-04-29,0,1663.1838335363052,1660.1945680469553,-2.9892654893499184,-3.5,3.0,False,-68.79515129105039,64.57700036236793,0.6873355796054106,False,,-2.9892654893499184,403.8870731120848,0.0,False,0.0,0.0,0.0
30011010223003,20240429_0000,2024-04-29,0,2212.8223398738005,2247.294206449091,34.47186657529028,-3.5,3.0,False,-28.374700909165767,17.120802636782628,2.475935893168593,False,,34.47186657529028,117.21504075903856,0.0,False,0.0,0.0,0.0
30011010223010,20240429_0000,2024-04-29,0,1804.005791086784,1785.047866058446,-18.957925028337968,-3.5,3.0,False,-30.38440227432261,11.426477245984643,0.6745,False,,-18.957925028337968,89.67672304666694,0.0,False,0.0,0.0,0.0
30011010223011,20240429_0000,2024-04-29,0,2188.4894821952453,2160.8130614686297,-27.67642072661556,-3.5,3.0,False,-45.434079932026634,17.757659205411073,0.6745,False,,-27.67642072661556,137.5790869282294,0.0,False,0.0,0.0,0.0
30011010223012,20240429_0000,2024-04-29,0,5161.345392299104,5131.641259130077,-29.704133169027045,-3.5,3.0,False,-98.58911042197724,4.58617350224722,10.131085780847174,False,,-29.704133169027045,122.38689731280789,0.0,False,0.0,0.0,0.0
30011010223013,20240429_0000,2024-04-29,0,7170.774017314112,7133.360124789794,-37.413892524317816,-3.5,3.0,False,-102.35719300154051,46.3698302713201,0.944671479614619,False,,-37.413892524317816,342.9715828453068,0.0,False,0.0,0.0,0.0
30011010223020,20240429_0000,2024-04-29,0,2420.691457569928,2467.7295556353174,47.03809806538948,-3.5,3.0,False,-38.897720997692886,1.3994956294682197,41.41757125749231,False,,47.03809806538948,46.15974427884747,0.0,False,0.0,0.0,0.0
30011010223021,20240429_0000,2024-04-29,0,3399.8605798631525,3417.0520836873643,17.19150382421185,-3.5,3.0,False,16.656316881018938,0.5351869431929117,0.6745,False,,17.19150382421185,0.0,0.0,False,0.0,0.0,0.0
30011010223022,20240429_0000,2024-04-29,0,1598.943981201368,1650.9490026967994,52.00502149543149,-3.5,3.0,False,-7.934978592719062,27.009029645279497,1.4968893955256781,False,,52.00502149543149,148.08561426133025,0.0,False,0.0,0.0,0.0
30011010223023,20240429_0000,2024-04-29,0,2891.447048895893,2915.898331794627,24.451282898734007,-3.5,3.0,False,24.451282898734007,27.55505826823901,0.0,False,,24.451282898734007,118.53271108026752,0.0,False,0.0,0.0,0.0
30011010223030,20240429_0000,2024-04-29,0,5867.213127318379,5935.370678480365,68.1575511619867,-3.5,3.0,False,-39.87728488030825,93.76485599922125,0.7771514831861219,False,,68.1575511619867,526.4258334307522,0.0,False,0.0,0.0,0.0
30011010223031,20240429_0000,2024-04-29,0,11377.329157635018,11492.542292106324,115.21313447130524,-3.5,3.0,False,-55.98577986285636,118.13156673211051,0.9775005183860306,False,,115.21313447130524,668.9738948552756,0.0,False,0.0,0.0,0.0
30011010223032,20240429_0000,2024-04-29,0,4132.737029009043,4294.247434374,161.51040536495657,-3.5,3.0,False,63.08829781588702,1.748557662145231,37.96598360982938,False,,161.51040536495657,0.0,0.0,False,0.0,0.0,0.0
30011010223033,20240429_0000,2024-04-29,0,5999.66798413806,6002.7877341279855,3.119749989925367,-3.5,3.0,False,-88.92746497444568,92.04721496437105,0.6745,False,,3.119749989925367,566.5631245375275,0.0,False,0.0,0.0,0.0
30011010223100,20240429_0000,2024-04-29,0,1810.8977434668757,1804.9357033732492,-5.962040093626456,-3.5,3.0,False,-36.42943869086503,30.46739859723857,0.6745,False,,-5.962040093626456,194.52565083368933,0.0,False,0.0,0.0,0.0
30011010223101,20240429_0000,2024-04-29,0,1907.6307056806056,1893.6461124288617,-13.984593251743945,-3.5,3.0,False,-80.20567722661531,34.260692092498175,1.3037133348170442,False,,-13.984593251743945,257.98539898160953,0.0,False,0.0,0.0,0.0
30011010223102,20240429_0000,2024-04-29,0,5993.3296137190455,5901.736200804233,-91.59341291481269,-3.5,3.0,False,-77.35003953959949,14.243373375213196,-0.6745,False,,-91.59341291481269,151.25931576383402,0.0,False,0.0,0.0,0.0
30011010223103,20240429_0000,2024-04-29,0,4479.0801061422435,4423.369362334923,-55.710743807320796,-3.5,3.0,False,-156.8805934280117,86.30171942751258,0.7907034068593739,False,,-55.710743807320796,604.7027105463127,0.0,False,0.0,0.0,0.0
30011010223110,20240429_0000,2024-04-29,0,2769.171377722024,2829.586418150872,60.41504042884799,-3.5,3.0,False,-40.87493893831879,101.28997936716678,0.6745,False,,60.41504042884799,566.4715701986356,0.0,False,0.0,0.0,0.0
30011010223111,20240429_0000,2024-04-29,0,2274.27322101956,2366.3148155017966,92.04159448223663,-3.5,3.0,False,-43.22466327375423,79.39850571352099,1.1491033746354098,False,,92.04159448223663,455.2258048561463,0.0,False,0.0,0.0,0.0
30011010223112,20240429_0000,2024-04-29,0,3593.0177175379463,3597.8556484475,4.837930909553506,-3.5,3.0,False,-46.200340947994846,51.03827185754835,0.6745,False,,4.837930909553506,311.03940914876466,0.0,False,0.0,0.0,0.0
30011010223113,20240429_0000,2024-04-29,0,3134.3162858736378,3205.829295893441,71.51301001980346,-3.5,3.0,False,-2.057430041042153,73.57044006084561,0.6745,False,,71.51301001980346,383.8165704605524,0.0,False,0.0,0.0,0.0
