quadkey,ts_prefix,dt,hour,baseline,crisis,change_raw,2_threshold_lower,2_n_pairs,2_low_confidence,2_change_median,2_change_mad,2_change,2_is_anomaly,2_anomaly_direction
30011010222112,20240429_0000,2024-04-29 00:00:00,0,1040.0955287839347,1016.9384110971948,-23.157117686739866,-3.5,3.0,False,-34.81664660610272,11.659528919362856,0.6745,False,
30011010222113,20240429_0000,2024-04-29 00:00:00,0,1276.2191608854723,1270.6739456316864,-5.545215253785955,-3.5,3.0,False,-67.95513482854017,23.008493401183387,1.829563110421069,False,
30011010222120,20240429_0000,2024-04-29 00:00:00,0,292.1856779263367,269.69551789437855,-22.49016003195817,-3.5,3.0,False,-13.627598328131342,8.862561703826827,-0.6745,False,
30011010222121,20240429_0000,2024-04-29 00:00:00,0,467.8653223500215,460.4842070008052,-7.381115349216259,-3.5,3.0,False,-6.9663875352989635,0.4147278139172954,-0.6745,False,
30011010222122,20240429_0000,2024-04-29 00:00:00,0,171.54950151094897,164.2566148094052,-7.292886701543779,-3.5,3.0,False,-3.867249642028895,3.4256370595148837,-0.6745,False,
30011010222123,20240429_0000,2024-04-29 00:00:00,0,363.2008204907452,348.9819934238701,-14.218827066875065,-3.5,3.0,False,-14.218827066875065,0.8406865441452283,0.0,False,
30011010222130,20240429_0000,2024-04-29 00:00:00,0,706.7796659248735,700.7452664214018,-6.034399503471718,-3.5,3.0,False,-14.751728291796098,2.953919120866658,1.9905210762844765,False,
30011010222131,20240429_0000,2024-04-29 00:00:00,0,1467.44201552427,1473.7408275118632,6.2988119875933535,-3.5,3.0,False,6.0737057363201075,0.22510625127324602,0.6745,False,
30011010222132,20240429_0000,2024-04-29 00:00:00,0,500.7243488395214,480.5730516747748,-20.15129716474661,-3.5,3.0,False,-9.31929012720451,7.63201546314167,-0.9573079066868924,False,
30011010222133,20240429_0000,2024-04-29 00:00:00,0,774.1826461612709,763.1873549183492,-10.995291242921667,-3.5,3.0,False,-10.995291242921667,0.5649575025446438,0.0,False,
30011010222213,20240429_0000,2024-04-29 00:00:00,0,216.65219458725255,215.23938200718715,-1.412812580065406,-3.5,3.0,False,3.5834585571475657,4.996271137212972,-0.6745,False,
30011010222231,20240429_0000,2024-04-29 00:00:00,0,134.1619243722359,145.11965569997048,10.957731327734592,-3.5,3.0,False,10.957731327734592,5.446487918575116,0.0,False,
30011010222300,20240429_0000,2024-04-29 00:00:00,0,257.51437298339226,248.1885337731739,-9.325839210218362,-3.5,3.0,False,-4.5564732726798525,4.76936593753851,-0.6745,False,
30011010222301,20240429_0000,2024-04-29 00:00:00,0,416.7223371697273,400.4715298724219,-16.250807297305414,-3.5,3.0,False,-16.250807297305414,4.128182797182262,0.0,False,
30011010222302,20240429_0000,2024-04-29 00:00:00,0,657.9716484080483,628.5645289431751,-29.407119464873176,-3.5,3.0,False,-3.20578480840868,0.822580005777354,-21.484597366409563,True,outflow
30011010222303,20240429_0000,2024-04-29 00:00:00,0,283.31264465451574,272.018460037827,-11.29418461668871,-3.5,3.0,False,-8.645141066124154,2.6490435505645564,-0.6745,False,
30011010222310,20240429_0000,2024-04-29 00:00:00,0,562.2788871628554,546.570622518461,-15.708264644394376,-3.5,3.0,False,-15.708264644394376,6.209551906896991,0.0,False,
30011010222311,20240429_0000,2024-04-29 00:00:00,0,573.1497749954561,556.2607247204362,-16.88905027501994,-3.5,3.0,False,-16.88905027501994,13.527510316956295,0.0,False,
30011010222312,20240429_0000,2024-04-29 00:00:00,0,279.4902133687626,275.64733006894943,-3.842883299813195,-3.5,3.0,False,-3.842883299813195,9.396657744349454,0.0,False,
30011010222313,20240429_0000,2024-04-29 00:00:00,0,366.1839840916322,394.4253849001555,28.24140080852328,-3.5,3.0,False,4.220623608857238,3.738715241300838,4.3335780276054034,False,
30011010222320,20240429_0000,2024-04-29 00:00:00,0,348.0631193102798,371.6294707408097,23.56635143052995,-3.5,3.0,False,23.56635143052995,0.9455997767962572,0.0,False,
30011010222321,20240429_0000,2024-04-29 00:00:00,0,243.7052418122722,239.5551471459887,-4.150094666283479,-3.5,3.0,False,-2.1847334139063435,1.9653612523771358,-0.6745,False,
30011010222330,20240429_0000,2024-04-29 00:00:00,0,185.35781546035983,181.7212491472505,-3.6365663131093413,-3.5,3.0,False,-3.0590765883352162,0.5774897247741251,-0.6745,False,
30011010222331,20240429_0000,2024-04-29 00:00:00,0,346.7157174366038,362.5182986239324,15.802581187328599,-3.5,3.0,False,15.802581187328599,0.8060687158735504,0.0,False,
30011010222332,20240429_0000,2024-04-29 00:00:00,0,235.81274237574564,230.10575280668053,-5.706989569065115,-3.5,3.0,False,-5.706989569065115,5.385920650892444,0.0,False,
30011010222333,20240429_0000,2024-04-29 00:00:00,0,528.8032218683633,528.467008045461,-0.33621382290232305,-3.5,3.0,False,-0.33621382290232305,3.234990638304737,0.0,False,
30011010223000,20240429_0000,2024-04-29 00:00:00,0,786.5413553084414,799.156511664383,12.615156355941508,-3.5,3.0,False,-24.15077663689806,23.448030965929433,1.0575993284768046,False,
30011010223001,20240429_0000,2024-04-29 00:00:00,0,1099.1034776614758,1111.4681347730534,12.364657111577571,-3.5,3.0,False,-26.626299400942344,7.825141004033867,3.3608851462404727,False,
30011010223002,20240429_0000,2024-04-29 00:00:00,0,1663.1838335363052,1660.1945680469553,-2.9892654893499184,-3.5,3.0,False,-68.79515129105039,64.57700036236793,0.6873355796054106,False,
30011010223003,20240429_0000,2024-04-29 00:00:00,0,2212.8223398738005,2247.294206449091,34.47186657529028,-3.5,3.0,False,-28.374700909165767,17.120802636782628,2.475935893168593,False,
30011010223010,20240429_0000,2024-04-29 00:00:00,0,1804.005791086784,1785.047866058446,-18.957925028337968,-3.5,3.0,False,-30.38440227432261,11.426477245984643,0.6745,False,
30011010223011,20240429_0000,2024-04-29 00:00:00,0,2188.4894821952453,2160.8130614686297,-27.67642072661556,-3.5,3.0,False,-45.434079932026634,17.757659205411073,0.6745,False,
30011010223012,20240429_0000,2024-04-29 00:00:00,0,5161.345392299104,5131.641259130077,-29.704133169027045,-3.5,3.0,False,-98.58911042197724,4.58617350224722,10.131085780847174,False,
30011010223013,20240429_0000,2024-04-29 00:00:00,0,7170.774017314112,7133.360124789794,-37.413892524317816,-3.5,3.0,False,-102.35719300154051,46.3698302713201,0.944671479614619,False,
30011010223020,20240429_0000,2024-04-29 00:00:00,0,2420.691457569928,2467.7295556353174,47.03809806538948,-3.5,3.0,False,-38.897720997692886,1.3994956294682197,41.41757125749231,False,
30011010223021,20240429_0000,2024-04-29 00:00:00,0,3399.8605798631525,3417.0520836873643,17.19150382421185,-3.5,3.0,False,16.656316881018938,0.5351869431929117,0.6745,False,
30011010223022,20240429_0000,2024-04-29 00:00:00,0,1598.943981201368,1650.9490026967994,52.00502149543149,-3.5,3.0,False,-7.934978592719062,27.009029645279497,1.4968893955256781,False,
30011010223023,20240429_0000,2024-04-29 00:00:00,0,2891.447048895893,2915.898331794627,24.451282898734007,-3.5,3.0,False,24.451282898734007,27.55505826823901,0.0,False,
30011010223030,20240429_0000,2024-04-29 00:00:00,0,5867.213127318379,5935.370678480365,68.1575511619867,-3.5,3.0,False,-39.87728488030825,93.76485599922125,0.7771514831861219,False,
30011010223031,20240429_0000,2024-04-29 00:00:00,0,11377.329157635018,11492.542292106324,115.21313447130524,-3.5,3.0,False,-55.98577986285636,118.13156673211051,0.9775005183860306,False,
30011010223032,20240429_0000,2024-04-29 00:00:00,0,4132.737029009043,4294.247434374,161.51040536495657,-3.5,3.0,False,63.08829781588702,1.748557662145231,37.96598360982938,False,
30011010223033,20240429_0000,2024-04-29 00:00:00,0,5999.66798413806,6002.7877341279855,3.119749989925367,-3.5,3.0,False,-88.92746497444568,92.04721496437105,0.6745,False,
30011010223100,20240429_0000,2024-04-29 00:00:00,0,1810.8977434668757,1804.9357033732492,-5.962040093626456,-3.5,3.0,False,-36.42943869086503,30.46739859723857,0.6745,False,
30011010223101,20240429_0000,2024-04-29 00:00:00,0,1907.6307056806056,1893.6461124288617,-13.984593251743945,-3.5,3.0,False,-80.20567722661531,34.260692092498175,1.3037133348170442,False,
30011010223102,20240429_0000,2024-04-29 00:00:00,0,5993.3296137190455,5901.736200804233,-91.59341291481269,-3.5,3.0,False,-77.35003953959949,14.243373375213196,-0.6745,False,
30011010223103,20240429_0000,2024-04-29 00:00:00,0,4479.0801061422435,4423.369362334923,-55.710743807320796,-3.5,3.0,False,-156.8805934280117,86.30171942751258,0.7907034068593739,False,
30011010223110,20240429_0000,2024-04-29 00:00:00,0,2769.171377722024,2829.586418150872,60.41504042884799,-3.5,3.0,False,-40.87493893831879,101.28997936716678,0.6745,False,
30011010223111,20240429_0000,2024-04-29 00:00:00,0,2274.27322101956,2366.3148155017966,92.04159448223663,-3.5,3.0,False,-43.22466327375423,79.39850571352099,1.1491033746354098,False,
30011010223112,20240429_0000,2024-04-29 00:00:00,0,3593.0177175379463,3597.8556484475,4.837930909553506,-3.5,3.0,False,-46.200340947994846,51.03827185754835,0.6745,False,
30011010223113,20240429_0000,2024-04-29 00:00:00,0,3134.3162858736378,3205.829295893441,71.51301001980346,-3.5,3.0,False,-2.057430041042153,73.57044006084561,0.6745,False,
30011010223120,20240429_0000,2024-04-29 00:00:00,0,9747.471873872297,9776.204031267716,28.732157395419563,-3.5,3.0,False,26.85904908827979,1.8731083071397734,0.6744999999999999,False,
30011010223121,20240429_0000,2024-04-29 00:00:00,0,6052.299339504971,6061.878429009972,9.57908950500132,-3.5,3.0,False,-5.725997353833009,15.30508685883433,0.6745,False,
30011010223122,20240429_0000,2024-04-29 00:00:00,0,5297.405067965611,5356.693953951763,59.28888598615231,-3.5,3.0,False,-45.76219817152287,52.54408436378253,1.3485239513126246,False,
30011010223123,20240429_0000,2024-04-29 00:00:00,0,3586.118607087451,3604.888125784165,18.76951869671393,-3.5,3.0,False,-32.6934146206836,2.29601753328825,15.11824192077143,False,
30011010223130,20240429_0000,2024-04-29 00:00:00,0,4637.5793420925365,4595.274227350322,-42.305114742214755,-3.5,3.0,False,-48.017905909128785,5.71279116691403,0.6745,False,
30011010223131,20240429_0000,2024-04-29 00:00:00,0,4381.917336836741,4180.957599318691,-200.95973751805013,-3.5,3.0,False,-139.51746637922315,5.188578287931705,-7.987315519461677,True,outflow
30011010223132,20240429_0000,2024-04-29 00:00:00,0,3547.7298174274397,3530.927906284815,-16.801911142624704,-3.5,3.0,False,-16.801911142624704,41.50223013319555,0.0,False,
30011010223133,20240429_0000,2024-04-29 00:00:00,0,3823.853413114706,3815.4468918427306,-8.406521271975635,-3.5,3.0,False,-67.02295520682719,13.321617014285493,2.9678667872421145,False,
30011010223200,20240429_0000,2024-04-29 00:00:00,0,673.4272853225954,695.5855932364042,22.158307913808812,-3.5,3.0,False,-3.0959826930950385,3.083665818675854,5.523951042681779,False,
30011010223201,20240429_0000,2024-04-29 00:00:00,0,1188.1907567648614,1204.962211872864,16.771455108002556,-3.5,3.0,False,29.40178733305879,3.331652911273295,-2.5570367960522544,False,
30011010223202,20240429_0000,2024-04-29 00:00:00,0,547.2875463087161,590.2770891873581,42.989542878642055,-3.5,3.0,False,39.88823512168642,3.1013077569556344,0.6745,False,
30011010223203,20240429_0000,2024-04-29 00:00:00,0,500.3982901343958,515.5184389256916,15.120148791295833,-3.5,3.0,False,15.120148791295833,0.9301271795383741,0.0,False,
30011010223210,20240429_0000,2024-04-29 00:00:00,0,2049.356772335645,2033.3449055383708,-16.01186679727425,-3.5,3.0,False,12.29645129543519,28.30831809270944,-0.6745,False,
30011010223211,20240429_0000,2024-04-29 00:00:00,0,2302.973875946402,2240.258500313908,-62.715375632494215,-3.5,3.0,False,-62.715375632494215,22.51840461293341,0.0,False,
30011010223212,20240429_0000,2024-04-29 00:00:00,0,513.6274340440306,494.990029643896,-18.637404400134585,-3.5,3.0,False,7.6404003568193275,1.8870393995854897,-9.392691701327902,True,outflow
30011010223213,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223220,20240429_0000,2024-04-29 00:00:00,0,478.66330967131825,496.86912506863285,18.20581539731461,-3.5,3.0,False,11.179483844470099,7.0263315528445105,0.6745,False,
30011010223221,20240429_0000,2024-04-29 00:00:00,0,375.8327284930224,389.47654861652376,13.64382012350137,-3.5,3.0,False,13.64382012350137,0.8967159122950648,0.0,False,
30011010223222,20240429_0000,2024-04-29 00:00:00,0,1097.421278430172,1086.1739720354087,-11.2473063947632,-3.5,3.0,False,-11.2473063947632,6.772180487583,0.0,False,
30011010223223,20240429_0000,2024-04-29 00:00:00,0,964.4597743998968,985.87162468314,21.41185028324321,-3.5,3.0,False,21.41185028324321,25.86789709293157,0.0,False,
30011010223230,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223231,20240429_0000,2024-04-29 00:00:00,0,,109.8542244975114,,,,True,,,,False,
30011010223232,20240429_0000,2024-04-29 00:00:00,0,245.1756577791376,243.58853604078195,-1.5871217383556484,-3.5,3.0,False,-1.5871217383556484,18.765821180521158,0.0,False,
30011010223233,20240429_0000,2024-04-29 00:00:00,0,69.0789729702603,63.225229014065235,-5.853743956195061,-3.5,3.0,False,-5.853743956195061,1.1472784448638862,0.0,False,
30011010223300,20240429_0000,2024-04-29 00:00:00,0,2833.5451834924093,2748.3377275758567,-85.20745591655259,-3.5,3.0,False,-86.86604603313572,1.6585901165831274,0.6745,False,
30011010223301,20240429_0000,2024-04-29 00:00:00,0,2535.509939571882,2596.538317431683,61.02837785980091,-3.5,3.0,False,21.267151436456516,39.7612264233444,0.6745,False,
30011010223302,20240429_0000,2024-04-29 00:00:00,0,,672.2139541374862,,,,True,,,,False,
30011010223303,20240429_0000,2024-04-29 00:00:00,0,715.3605220588364,,,,,True,,,,False,
30011010223310,20240429_0000,2024-04-29 00:00:00,0,2603.756794957418,2676.277154298993,72.52035934157493,-3.5,3.0,False,72.52035934157493,7.135622904228512,0.0,False,
30011010223311,20240429_0000,2024-04-29 00:00:00,0,2351.9945883931828,2452.223951824588,100.22936343140509,-3.5,3.0,False,41.934620102758345,23.024238515000434,1.707756994853712,False,
30011010223312,20240429_0000,2024-04-29 00:00:00,0,814.5432537929948,894.342909169741,79.79965537674616,-3.5,3.0,False,40.1492199753701,12.250284572832925,2.183150809209606,False,
30011010223313,20240429_0000,2024-04-29 00:00:00,0,967.7499466099282,1015.8995692062532,48.149622596325,-3.5,3.0,False,48.149622596325,14.530958789860051,0.0,False,
30011010223320,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223321,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223322,20240429_0000,2024-04-29 00:00:00,0,13.050012829153102,12.602500778879598,-0.44751205027350416,,2.0,True,,,,False,
30011010223323,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223330,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223331,20240429_0000,2024-04-29 00:00:00,0,493.8867470045768,512.7442422254513,18.85749522087451,-3.5,3.0,False,18.85749522087451,26.978984866913038,0.0,False,
30011010223332,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010223333,20240429_0000,2024-04-29 00:00:00,0,,,,,,True,,,,False,
30011010230022,20240429_0000,2024-04-29 00:00:00,0,247.88514450212477,248.43487450897135,0.5497300068465734,-3.5,3.0,False,-5.361602420533245,5.9113324273798185,0.6745,False,
30011010230023,20240429_0000,2024-04-29 00:00:00,0,449.2139099621686,442.8410644696812,-6.372845492487386,-3.5,3.0,False,-17.902420782457227,6.130518307871853,1.2685221938084807,False,
30011010230032,20240429_0000,2024-04-29 00:00:00,0,785.7279882553535,796.8315894942567,11.103601238903252,-3.5,3.0,False,8.360330290315346,2.743270948587906,0.6745,False,
30011010230033,20240429_0000,2024-04-29 00:00:00,0,542.6974217277957,536.5199298271917,-6.177491900603968,-3.5,3.0,False,-0.7212178778750058,5.456274022728962,-0.6745,False,
