quadkey,ts_prefix,dt,hour,baseline,crisis,is_crisis_week,1_baseline_median,1_low_confidence,1_shortfall
30011010221303,20240429_0000,2024-04-29 00:00:00,0,319.7544981303004,317.90468505611483,False,326.3966214051458,False,8.491936349030993
30011010221311,20240429_0000,2024-04-29 00:00:00,0,363.1294909186073,379.72446925116833,False,363.1294909186073,False,0.0
30011010221312,20240429_0000,2024-04-29 00:00:00,0,552.9876579491834,574.5348714938733,False,552.9876579491834,False,0.0
30011010221313,20240429_0000,2024-04-29 00:00:00,0,1177.8940802150444,1227.3404085518057,False,1158.8230916708878,False,0.0
30011010221320,20240429_0000,2024-04-29 00:00:00,0,611.809239120788,740.0564082807533,False,757.9394399964345,False,17.883031715681227
30011010221321,20240429_0000,2024-04-29 00:00:00,0,493.2379343269506,513.3112453030868,False,522.5235521245672,False,9.21230682148041
30011010221322,20240429_0000,2024-04-29 00:00:00,0,892.8283210438964,965.345826247458,False,977.5063121374512,False,12.160485889993197
30011010221323,20240429_0000,2024-04-29 00:00:00,0,977.1750092282416,975.8900306951696,False,1029.3359493350024,False,53.445918639832826
30011010221330,20240429_0000,2024-04-29 00:00:00,0,1036.3840703503154,1039.2141525853845,False,1036.3840703503154,False,0.0
30011010221331,20240429_0000,2024-04-29 00:00:00,0,2211.3251921710216,2197.989447731705,False,2211.3251921710216,False,13.33574443931684
30011010221332,20240429_0000,2024-04-29 00:00:00,0,2267.978319778014,2245.9316714636034,False,2289.647723047232,False,43.71605158362854
30011010221333,20240429_0000,2024-04-29 00:00:00,0,2851.697914839557,2982.6819758266056,False,2902.8974358715336,False,0.0
30011010222011,20240429_0000,2024-04-29 00:00:00,0,156.47448231441925,159.92310817083572,False,155.52700704753076,False,0.0
30011010222013,20240429_0000,2024-04-29 00:00:00,0,135.16598870048648,135.08438073509507,False,133.9226201657662,False,0.0
30011010222031,20240429_0000,2024-04-29 00:00:00,0,135.3965741664486,137.2960239201681,False,133.1629449154254,False,0.0
30011010222100,20240429_0000,2024-04-29 00:00:00,0,666.2860735967126,704.8394758633857,False,667.4402814497821,False,0.0
30011010222101,20240429_0000,2024-04-29 00:00:00,0,788.3000807135837,788.3115424462403,False,755.8852086306738,False,0.0
30011010222102,20240429_0000,2024-04-29 00:00:00,0,418.1450041459347,427.1060211155559,False,411.8156497088404,False,0.0
30011010222103,20240429_0000,2024-04-29 00:00:00,0,631.8217508753897,615.7918590991882,False,608.7559018840775,False,0.0
30011010222110,20240429_0000,2024-04-29 00:00:00,0,581.0356643708282,571.2091471021863,False,558.5101990240435,False,0.0
30011010222111,20240429_0000,2024-04-29 00:00:00,0,637.86163420528,634.7755009958819,False,624.7568085882912,False,0.0
30011010222112,20240429_0000,2024-04-29 00:00:00,0,1040.0955287839347,1016.9384110971948,False,1022.4487057957572,False,5.5102946985623475
30011010222113,20240429_0000,2024-04-29 00:00:00,0,1276.2191608854723,1270.6739456316864,False,1276.2191608854723,False,5.545215253785955
30011010222120,20240429_0000,2024-04-29 00:00:00,0,292.1856779263367,269.69551789437855,False,280.3831375978698,False,10.687619703491237
30011010222121,20240429_0000,2024-04-29 00:00:00,0,467.8653223500215,460.4842070008052,False,449.5717791013979,False,0.0
30011010222122,20240429_0000,2024-04-29 00:00:00,0,171.54950151094897,164.2566148094052,False,162.289290870969,False,0.0
30011010222123,20240429_0000,2024-04-29 00:00:00,0,363.2008204907452,348.9819934238701,False,358.68676051173685,False,9.704767087866742
30011010222130,20240429_0000,2024-04-29 00:00:00,0,706.7796659248735,700.7452664214018,False,705.4244711475326,False,4.67920472613082
30011010222131,20240429_0000,2024-04-29 00:00:00,0,1467.44201552427,1473.7408275118632,False,1456.315450110049,False,0.0
30011010222132,20240429_0000,2024-04-29 00:00:00,0,500.7243488395214,480.5730516747748,False,486.2176166645603,False,5.644564989785522
30011010222133,20240429_0000,2024-04-29 00:00:00,0,774.1826461612709,763.1873549183492,False,771.1670601781714,False,7.97970525982214
30011010222213,20240429_0000,2024-04-29 00:00:00,0,216.65219458725255,215.23938200718715,False,209.18275670629444,False,0.0
30011010222231,20240429_0000,2024-04-29 00:00:00,0,134.1619243722359,145.11965569997048,False,131.88554035705116,False,0.0
30011010222300,20240429_0000,2024-04-29 00:00:00,0,257.51437298339226,248.1885337731739,False,257.51437298339226,False,9.325839210218362
30011010222301,20240429_0000,2024-04-29 00:00:00,0,416.7223371697273,400.4715298724219,False,416.7223371697273,False,16.250807297305414
30011010222302,20240429_0000,2024-04-29 00:00:00,0,657.9716484080483,628.5645289431751,False,637.5984156320288,False,9.033886688853727
30011010222303,20240429_0000,2024-04-29 00:00:00,0,283.31264465451574,272.018460037827,False,277.44837704179406,False,5.429917003967034
30011010222310,20240429_0000,2024-04-29 00:00:00,0,562.2788871628554,546.570622518461,False,562.2788871628554,False,15.708264644394376
30011010222311,20240429_0000,2024-04-29 00:00:00,0,573.1497749954561,556.2607247204362,False,573.1497749954561,False,16.88905027501994
30011010222312,20240429_0000,2024-04-29 00:00:00,0,279.4902133687626,275.64733006894943,False,279.9399909721562,False,4.292660903206752
30011010222313,20240429_0000,2024-04-29 00:00:00,0,366.1839840916322,394.4253849001555,False,379.4633855361217,False,0.0
30011010222320,20240429_0000,2024-04-29 00:00:00,0,348.0631193102798,371.6294707408097,False,348.0631193102798,False,0.0
30011010222321,20240429_0000,2024-04-29 00:00:00,0,243.7052418122722,239.5551471459887,False,235.70515886224192,False,0.0
30011010222330,20240429_0000,2024-04-29 00:00:00,0,185.35781546035983,181.7212491472505,False,181.14752734551143,False,0.0
30011010222331,20240429_0000,2024-04-29 00:00:00,0,346.7157174366038,362.5182986239324,False,352.66540548977366,False,0.0
30011010222332,20240429_0000,2024-04-29 00:00:00,0,235.81274237574564,230.10575280668053,False,230.81682133643025,False,0.7110685297497241
30011010222333,20240429_0000,2024-04-29 00:00:00,0,528.8032218683633,528.467008045461,False,510.0493398437861,False,0.0
30011010223000,20240429_0000,2024-04-29 00:00:00,0,786.5413553084414,799.156511664383,False,798.4147742712828,False,0.0
30011010223001,20240429_0000,2024-04-29 00:00:00,0,1099.1034776614758,1111.4681347730534,False,1130.3473365621894,False,18.879201789136005
30011010223002,20240429_0000,2024-04-29 00:00:00,0,1663.1838335363052,1660.1945680469553,False,1677.6022349938555,False,17.407666946900235
30011010223003,20240429_0000,2024-04-29 00:00:00,0,2212.8223398738005,2247.294206449091,False,2246.2482121188914,False,0.0
30011010223010,20240429_0000,2024-04-29 00:00:00,0,1804.005791086784,1785.047866058446,False,1823.0531486842672,False,38.00528262582111
30011010223011,20240429_0000,2024-04-29 00:00:00,0,2188.4894821952453,2160.8130614686297,False,2222.1317501819567,False,61.31868871332699
30011010223012,20240429_0000,2024-04-29 00:00:00,0,5161.345392299104,5131.641259130077,False,5260.537295264957,False,128.89603613487998
30011010223013,20240429_0000,2024-04-29 00:00:00,0,7170.774017314112,7133.360124789794,False,7305.498994790468,False,172.1388700006737
30011010223020,20240429_0000,2024-04-29 00:00:00,0,2420.691457569928,2467.7295556353174,False,2420.691457569928,False,0.0
30011010223021,20240429_0000,2024-04-29 00:00:00,0,3399.8605798631525,3417.0520836873643,False,3399.8605798631525,False,0.0
30011010223022,20240429_0000,2024-04-29 00:00:00,0,1598.943981201368,1650.9490026967994,False,1598.943981201368,False,0.0
30011010223023,20240429_0000,2024-04-29 00:00:00,0,2891.447048895893,2915.898331794627,False,2891.447048895893,False,0.0
30011010223030,20240429_0000,2024-04-29 00:00:00,0,5867.213127318379,5935.370678480365,False,5991.744520974614,False,56.37384249424849
30011010223031,20240429_0000,2024-04-29 00:00:00,0,11377.329157635018,11492.542292106324,False,11767.78728324513,False,275.24499113880665
30011010223032,20240429_0000,2024-04-29 00:00:00,0,4132.737029009043,4294.247434374,False,4132.737029009043,False,0.0
30011010223033,20240429_0000,2024-04-29 00:00:00,0,5999.66798413806,6002.7877341279855,False,6162.849151061891,False,160.0614169339051
30011010223100,20240429_0000,2024-04-29 00:00:00,0,1810.8977434668757,1804.9357033732492,False,1830.5150500945815,False,25.579346721332286
30011010223101,20240429_0000,2024-04-29 00:00:00,0,1907.6307056806056,1893.6461124288617,False,1924.357015880649,False,30.710903451787317
30011010223102,20240429_0000,2024-04-29 00:00:00,0,5993.3296137190455,5901.736200804233,False,6018.385883186366,False,116.6496823821335
30011010223103,20240429_0000,2024-04-29 00:00:00,0,4479.0801061422435,4423.369362334923,False,4453.4523651212685,False,30.083002786345787
30011010223110,20240429_0000,2024-04-29 00:00:00,0,2769.171377722024,2829.586418150872,False,2806.289073580635,False,0.0
30011010223111,20240429_0000,2024-04-29 00:00:00,0,2274.27322101956,2366.3148155017966,False,2286.3354516638447,False,0.0
30011010223112,20240429_0000,2024-04-29 00:00:00,0,3593.0177175379463,3597.8556484475,False,3555.3225509290705,False,0.0
30011010223113,20240429_0000,2024-04-29 00:00:00,0,3134.3162858736378,3205.829295893441,False,3134.3162858736378,False,0.0
30011010223120,20240429_0000,2024-04-29 00:00:00,0,9747.471873872297,9776.204031267716,False,9768.432209143695,False,0.0
30011010223121,20240429_0000,2024-04-29 00:00:00,0,6052.299339504971,6061.878429009972,False,6052.299339504971,False,0.0
30011010223122,20240429_0000,2024-04-29 00:00:00,0,5297.405067965611,5356.693953951763,False,5445.917648437779,False,89.22369448601512
30011010223123,20240429_0000,2024-04-29 00:00:00,0,3586.118607087451,3604.888125784165,False,3599.764317251802,False,0.0
30011010223130,20240429_0000,2024-04-29 00:00:00,0,4637.5793420925365,4595.274227350322,False,4532.756679593251,False,0.0
30011010223131,20240429_0000,2024-04-29 00:00:00,0,4381.917336836741,4180.957599318691,False,4326.371340916252,False,145.41374159756106
30011010223132,20240429_0000,2024-04-29 00:00:00,0,3547.7298174274397,3530.927906284815,False,3494.3443269729983,False,0.0
30011010223133,20240429_0000,2024-04-29 00:00:00,0,3823.853413114706,3815.4468918427306,False,3748.8870775670575,False,0.0
30011010223200,20240429_0000,2024-04-29 00:00:00,0,673.4272853225954,695.5855932364042,False,673.4272853225954,False,0.0
30011010223201,20240429_0000,2024-04-29 00:00:00,0,1188.1907567648614,1204.962211872864,False,1182.5550036281488,False,0.0
30011010223202,20240429_0000,2024-04-29 00:00:00,0,547.2875463087161,590.2770891873581,False,547.2875463087161,False,0.0
30011010223203,20240429_0000,2024-04-29 00:00:00,0,500.3982901343958,515.5184389256916,False,500.3982901343958,False,0.0
30011010223210,20240429_0000,2024-04-29 00:00:00,0,2049.356772335645,2033.3449055383708,False,2019.331843786372,False,0.0
30011010223211,20240429_0000,2024-04-29 00:00:00,0,2302.973875946402,2240.258500313908,False,2347.5145231009483,False,107.25602278704037
30011010223212,20240429_0000,2024-04-29 00:00:00,0,513.6274340440306,494.990029643896,False,509.71248272961174,False,14.722453085715756
30011010223213,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223220,20240429_0000,2024-04-29 00:00:00,0,478.66330967131825,496.86912506863285,False,478.66330967131825,False,0.0
30011010223221,20240429_0000,2024-04-29 00:00:00,0,375.8327284930224,389.47654861652376,False,375.8327284930224,False,0.0
30011010223222,20240429_0000,2024-04-29 00:00:00,0,1097.421278430172,1086.1739720354087,False,1077.1427826708114,False,0.0
30011010223223,20240429_0000,2024-04-29 00:00:00,0,964.4597743998968,985.87162468314,False,960.7075076245184,False,0.0
30011010223230,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223231,20240429_0000,2024-04-29 00:00:00,0,,109.8542244975114,False,,True,
30011010223232,20240429_0000,2024-04-29 00:00:00,0,245.1756577791376,243.58853604078195,False,245.1756577791376,False,1.5871217383556484
30011010223233,20240429_0000,2024-04-29 00:00:00,0,69.0789729702603,63.225229014065235,False,69.0789729702603,False,5.853743956195061
30011010223300,20240429_0000,2024-04-29 00:00:00,0,2833.5451834924093,2748.3377275758567,False,3000.107069917885,False,251.76934234202827
30011010223301,20240429_0000,2024-04-29 00:00:00,0,2535.509939571882,2596.538317431683,False,2692.708315770038,False,96.16999833835507
30011010223302,20240429_0000,2024-04-29 00:00:00,0,,672.2139541374862,False,,True,
30011010223303,20240429_0000,2024-04-29 00:00:00,0,715.3605220588364,,False,,True,
30011010223310,20240429_0000,2024-04-29 00:00:00,0,2603.756794957418,2676.277154298993,False,2614.053055976574,False,0.0
30011010223311,20240429_0000,2024-04-29 00:00:00,0,2351.9945883931828,2452.223951824588,False,2351.9945883931828,False,0.0
30011010223312,20240429_0000,2024-04-29 00:00:00,0,814.5432537929948,894.342909169741,False,863.2812924407583,False,0.0
30011010223313,20240429_0000,2024-04-29 00:00:00,0,967.7499466099282,1015.8995692062532,False,978.756215866926,False,0.0
30011010223320,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223321,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223322,20240429_0000,2024-04-29 00:00:00,0,13.050012829153102,12.602500778879598,False,,True,
30011010223323,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223330,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223331,20240429_0000,2024-04-29 00:00:00,0,493.8867470045768,512.7442422254513,False,493.8867470045768,False,0.0
30011010223332,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010223333,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010230022,20240429_0000,2024-04-29 00:00:00,0,247.88514450212477,248.43487450897135,False,247.88514450212477,False,0.0
30011010230023,20240429_0000,2024-04-29 00:00:00,0,449.2139099621686,442.8410644696812,False,444.9361197847846,False,2.095055315103366
30011010230032,20240429_0000,2024-04-29 00:00:00,0,785.7279882553535,796.8315894942567,False,768.3920722304847,False,0.0
30011010230033,20240429_0000,2024-04-29 00:00:00,0,542.6974217277957,536.5199298271917,False,524.2733288327828,False,0.0
30011010230200,20240429_0000,2024-04-29 00:00:00,0,671.6404799049134,687.2181897602953,False,671.6404799049134,False,0.0
30011010230201,20240429_0000,2024-04-29 00:00:00,0,1103.8234143714271,1097.0358416710026,False,1081.0047902349584,False,0.0
30011010230202,20240429_0000,2024-04-29 00:00:00,0,1017.8903659592576,1058.8130725626252,False,990.7052576445208,False,0.0
30011010230203,20240429_0000,2024-04-29 00:00:00,0,727.5138522223338,744.520610900494,False,725.9761331922635,False,0.0
30011010230210,20240429_0000,2024-04-29 00:00:00,0,1233.8757241462963,1271.6272166161332,False,1253.9923313012978,False,0.0
30011010230211,20240429_0000,2024-04-29 00:00:00,0,526.7389613904952,552.8357933701423,False,526.1263247826405,False,0.0
30011010230212,20240429_0000,2024-04-29 00:00:00,0,707.8819316870799,775.4088150260774,False,742.4343141506007,False,0.0
30011010230213,20240429_0000,2024-04-29 00:00:00,0,398.26047191330446,426.999422315046,False,422.9482371960984,False,0.0
30011010230220,20240429_0000,2024-04-29 00:00:00,0,2112.9211320361605,2087.1035656741324,False,2106.781847668962,False,19.67828199482983
30011010230221,20240429_0000,2024-04-29 00:00:00,0,858.7653714274945,851.2241363947279,False,846.5999024578555,False,0.0
30011010230222,20240429_0000,2024-04-29 00:00:00,0,2338.6311497719694,2324.9160779888357,False,2294.163696173378,False,0.0
30011010230223,20240429_0000,2024-04-29 00:00:00,0,838.3576641904729,845.486916975036,False,835.8271705899489,False,0.0
30011010230230,20240429_0000,2024-04-29 00:00:00,0,422.97772477719445,425.7790230526439,False,422.97772477719445,False,0.0
30011010230232,20240429_0000,2024-04-29 00:00:00,0,437.24692797595895,443.4321006117781,False,449.9263738486314,False,6.494273236853303
30011010230233,20240429_0000,2024-04-29 00:00:00,0,132.050237903928,134.24491816463632,False,132.050237903928,False,0.0
30011010230323,20240429_0000,2024-04-29 00:00:00,0,,16.726165047670438,False,,True,
30011010230330,20240429_0000,2024-04-29 00:00:00,0,,,False,,True,
30011010232000,20240429_0000,2024-04-29 00:00:00,0,1977.9096635883368,2088.001432189565,False,1975.096167071453,False,0.0
30011010232001,20240429_0000,2024-04-29 00:00:00,0,921.89847148817,950.2827013593696,False,942.52863550673,False,0.0
30011010232002,20240429_0000,2024-04-29 00:00:00,0,2138.4582300972584,2251.0282950650612,False,2147.872111830689,False,0.0
30011010232003,20240429_0000,2024-04-29 00:00:00,0,1068.8036098021469,1104.1720305369709,False,1070.023940875147,False,0.0
30011010232010,20240429_0000,2024-04-29 00:00:00,0,346.0039631747538,360.37605599645445,False,346.7103419798229,False,0.0
30011010232011,20240429_0000,2024-04-29 00:00:00,0,247.46730150956904,255.73781396984373,False,247.46730150956904,False,0.0
30011010232012,20240429_0000,2024-04-29 00:00:00,0,623.3294686877588,633.044931643069,False,604.646508477487,False,0.0
30011010232013,20240429_0000,2024-04-29 00:00:00,0,536.3886873392299,557.7944727829174,False,517.7664766493621,False,0.0
30011010232020,20240429_0000,2024-04-29 00:00:00,0,1526.0760858550482,1516.7973593294428,False,1521.527345737935,False,4.729986408492323
30011010232021,20240429_0000,2024-04-29 00:00:00,0,1218.0411043537706,1208.5415133023448,False,1203.7495385481411,False,0.0
30011010232022,20240429_0000,2024-04-29 00:00:00,0,1402.3163574055322,1430.6328919951943,False,1409.317000326476,False,0.0
30011010232023,20240429_0000,2024-04-29 00:00:00,0,492.9675381071861,524.1008952367234,False,513.8282727708149,False,0.0
30011010232030,20240429_0000,2024-04-29 00:00:00,0,1122.3860119195242,1167.4812559892,False,1112.5226706791534,False,0.0
30011010232031,20240429_0000,2024-04-29 00:00:00,0,601.5962645771707,632.2019530669387,False,588.8901860296057,False,0.0
30011010232032,20240429_0000,2024-04-29 00:00:00,0,302.87423126171797,322.60389520235736,False,302.87423126171797,False,0.0
30011010232033,20240429_0000,2024-04-29 00:00:00,0,323.0268263634756,346.7249654866957,False,318.9732490438448,False,0.0
30011010232100,20240429_0000,2024-04-29 00:00:00,0,96.55398305975072,88.22718109426151,False,87.2376774993823,False,0.0
30011010232101,20240429_0000,2024-04-29 00:00:00,0,,36.753105434318535,False,,True,
30011010232102,20240429_0000,2024-04-29 00:00:00,0,197.1696664999035,199.65357564106424,False,185.45069959353972,False,0.0
30011010232103,20240429_0000,2024-04-29 00:00:00,0,118.29873809255918,103.85516306545723,False,102.0070341661734,False,0.0
30011010232110,20240429_0000,2024-04-29 00:00:00,0,28.96401236949803,26.99644257488138,False,,True,
30011010232111,20240429_0000,2024-04-29 00:00:00,0,,20.97407852598448,False,,True,
30011010232112,20240429_0000,2024-04-29 00:00:00,0,96.04080293909746,97.1217519170861,False,92.16819762423236,False,0.0
30011010232113,20240429_0000,2024-04-29 00:00:00,0,61.3203232860946,66.55710736361112,False,61.7392716116231,False,0.0
30011010232120,20240429_0000,2024-04-29 00:00:00,0,236.52017072360883,266.17971432544016,False,233.88389032055437,False,0.0
30011010232121,20240429_0000,2024-04-29 00:00:00,0,205.98247113190484,221.2921197364128,False,201.3292885537562,False,0.0
30011010232122,20240429_0000,2024-04-29 00:00:00,0,140.3494051642156,147.0078557610848,False,132.8071808308018,False,0.0
30011010232123,20240429_0000,2024-04-29 00:00:00,0,89.4577525663731,95.5769750782608,False,89.4577525663731,False,0.0
30011010232130,20240429_0000,2024-04-29 00:00:00,0,185.80852806536345,200.77564505148956,False,189.27383748718503,False,0.0
30011010232131,20240429_0000,2024-04-29 00:00:00,0,97.33214988280568,108.63148545147124,False,105.29898241427018,False,0.0
30011010232132,20240429_0000,2024-04-29 00:00:00,0,66.3078036088229,71.26114551321723,False,66.3078036088229,False,0.0
30011010232133,20240429_0000,2024-04-29 00:00:00,0,50.80093590155504,58.087254715037794,False,52.04511356052065,False,0.0
30011010232200,20240429_0000,2024-04-29 00:00:00,0,1162.3717916290818,1277.2309026224268,False,1238.6196422999533,False,0.0
30011010232201,20240429_0000,2024-04-29 00:00:00,0,313.0236290387029,,False,,True,
30011010232202,20240429_0000,2024-04-29 00:00:00,0,675.3559159940243,713.8843150968239,False,675.3559159940243,False,0.0
30011010232203,20240429_0000,2024-04-29 00:00:00,0,399.35469715399944,442.46723520861656,False,399.35469715399944,False,0.0
30011010232210,20240429_0000,2024-04-29 00:00:00,0,129.49173151977817,142.97121202759263,False,132.30038463678608,False,0.0
30011010232220,20240429_0000,2024-04-29 00:00:00,0,921.7503414668485,911.7361372183848,False,911.3810963126832,False,0.0
30011010232221,20240429_0000,2024-04-29 00:00:00,0,691.8032290671196,693.5671770219692,False,691.8032290671196,False,0.0
30011010232222,20240429_0000,2024-04-29 00:00:00,0,496.0865265190165,457.68738805011935,False,461.56926789701606,False,3.881879846896709
30011010232223,20240429_0000,2024-04-29 00:00:00,0,1062.0831929858111,1042.4059005685092,False,1051.9833242376003,False,9.577423669091104
30011010233000,20240429_0000,2024-04-29 00:00:00,0,18.28931427584832,18.205905976076483,False,,True,
30011010233002,20240429_0000,2024-04-29 00:00:00,0,50.75011070072803,54.261317794998064,False,52.19851122271776,False,0.0
30011010233020,20240429_0000,2024-04-29 00:00:00,0,163.24066207124986,168.70326340765598,False,163.24066207124986,False,0.0
30011012000110,20240429_0000,2024-04-29 00:00:00,0,307.51642400209164,309.88728468208706,False,307.51642400209164,False,0.0
30011012000111,20240429_0000,2024-04-29 00:00:00,0,272.46596721536594,269.18379263834663,False,260.56929814695025,False,0.0
30011012001000,20240429_0000,2024-04-29 00:00:00,0,317.68960264072234,298.5812358106756,False,304.609176232182,False,6.0279404215064005
30011012001001,20240429_0000,2024-04-29 00:00:00,0,246.61433150472925,244.10816001376045,False,246.61433150472925,False,2.5061714909687964
30011012001010,20240429_0000,2024-04-29 00:00:00,0,112.70260200039677,112.81005961742228,False,112.70260200039677,False,0.0
30011012001110,20240429_0000,2024-04-29 00:00:00,0,13.24903401781607,13.244758483343798,False,,True,
30011012001111,20240429_0000,2024-04-29 00:00:00,0,,62.448930476025296,False,,True,
30011012010001,20240429_0000,2024-04-29 00:00:00,0,479.89269735203715,466.8425088155258,False,483.1639135357181,False,16.321404720192334
30011012010002,20240429_0000,2024-04-29 00:00:00,0,,102.94664065304852,False,,True,
30011012010003,20240429_0000,2024-04-29 00:00:00,0,256.3248854987897,230.71151016050027,False,254.3903329247801,False,23.67882276427983
30011012010012,20240429_0000,2024-04-29 00:00:00,0,572.589865210216,532.003265244361,False,570.8796828984068,False,38.87641765404578
30011012010013,20240429_0000,2024-04-29 00:00:00,0,436.0425473954441,419.7994293421882,False,425.169649206362,False,5.370219864173805
